-BEGIN HEADER-,,,,
NASA/POWER Source Native Resolution Daily Data,,,,
Dates (month/day/year): 06/28/2025 through 06/28/2026 in LST,,,,
Location: Regional,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999,,,,
parameter(s):,,,,
WD2M     MERRA-2 Wind Direction at 2 Meters (Degrees),,,,
-END HEADER-,,,,
LAT,LON,YEAR,DOY,WD2M
41.5,-81.25,2025,204,125.3
41.5,-80.625,2025,204,132.5
41.5,-80,2025,204,138.9
42,-81.875,2025,204,124.2
42,-81.25,2025,204,103.7
42,-80.625,2025,204,113.8
42,-80,2025,204,133.1
42.5,-81.875,2025,204,151.9
42.5,-81.25,2025,204,137.5
42.5,-80.625,2025,204,129.9
42.5,-80,2025,204,131.6
41,-81.875,2025,205,225.3
41,-81.25,2025,205,230.3
41,-80.625,2025,205,230.7
41,-80,2025,205,197.1
41.5,-81.875,2025,205,217
41.5,-81.25,2025,205,219
41.5,-80.625,2025,205,210.7
41.5,-80,2025,205,207.4
42,-81.875,2025,205,213.3
42,-81.25,2025,205,212.8
42,-80.625,2025,205,212.4
42,-80,2025,205,207.5
42.5,-81.875,2025,205,218.1
42.5,-81.25,2025,205,215
42.5,-80.625,2025,205,218.9
42.5,-80,2025,205,215.2
41,-81.875,2025,206,278
41,-81.25,2025,206,284.4
41,-80.625,2025,206,49.8
41,-80,2025,206,9.8
41.5,-81.875,2025,206,275.3
41.5,-81.25,2025,206,264
41.5,-80.625,2025,206,245.9
41.5,-80,2025,206,312.3
42,-81.875,2025,206,286
42,-81.25,2025,206,259.1
42,-80.625,2025,206,244.7
42,-80,2025,206,247
42.5,-81.875,2025,206,335.4
42.5,-81.25,2025,206,285.3
42.5,-80.625,2025,206,254.8
42.5,-80,2025,206,241.9
41,-81.875,2025,207,240.9
41,-81.25,2025,207,240.1
41,-80.625,2025,207,95
41,-80,2025,207,112
41.5,-81.875,2025,207,232.4
41.5,-81.25,2025,207,212
41.5,-80.625,2025,207,141.8
41.5,-80,2025,207,140.7
42,-81.875,2025,207,198.3
42,-81.25,2025,207,179
42,-80.625,2025,207,163.8
42,-80,2025,207,162.2
42.5,-81.875,2025,207,197.1
42.5,-81.25,2025,207,171.9
42.5,-80.625,2025,207,178.2
42.5,-80,2025,207,174.4
41,-81.875,2025,208,280.4
41,-81.25,2025,208,287.3
41,-80.625,2025,208,329
41,-80,2025,208,328.2
41.5,-81.875,2025,208,282.5
41.5,-81.25,2025,208,287.8
41.5,-80.625,2025,208,296.8
41.5,-80,2025,208,329.5
42,-81.875,2025,208,270.8
42,-81.25,2025,208,259.8
42,-80.625,2025,208,250.8
42,-80,2025,208,250
42.5,-81.875,2025,208,300.5
42.5,-81.25,2025,208,278.7
42.5,-80.625,2025,208,263.9
42.5,-80,2025,208,250.7
41,-81.875,2025,209,217.2
41,-81.25,2025,209,198.9
41,-80.625,2025,209,136.4
41,-80,2025,209,71.5
41.5,-81.875,2025,209,212.6
41.5,-81.25,2025,209,236.9
41.5,-80.625,2025,209,237.8
41.5,-80,2025,209,120.5
42,-81.875,2025,209,215.5
42,-81.25,2025,209,286.5
42,-80.625,2025,209,253.5
42,-80,2025,209,252.8
42.5,-81.875,2025,209,205.4
42.5,-81.25,2025,209,207.2
42.5,-80.625,2025,209,234.7
42.5,-80,2025,209,249.3
41,-81.875,2025,210,8.5
41,-81.25,2025,210,14.4
41,-80.625,2025,210,61.6
41,-80,2025,210,165.6
41.5,-81.875,2025,210,356.4
41.5,-81.25,2025,210,2.6
41.5,-80.625,2025,210,22
41.5,-80,2025,210,121.1
42,-81.875,2025,210,324
42,-81.25,2025,210,317.4
42,-80.625,2025,210,310.8
42,-80,2025,210,294.6
42.5,-81.875,2025,210,310.4
42.5,-81.25,2025,210,266.3
42.5,-80.625,2025,210,270
42.5,-80,2025,210,265.7
41,-81.875,2025,211,14.1
41,-81.25,2025,211,2.9
41,-80.625,2025,211,4.4
41,-80,2025,211,48.1
41.5,-81.875,2025,211,11.9
41.5,-81.25,2025,211,8.1
41.5,-80.625,2025,211,30.8
41.5,-80,2025,211,50.2
42,-81.875,2025,211,15.3
42,-81.25,2025,211,18.3
42,-80.625,2025,211,28.4
42,-80,2025,211,20.5
42.5,-81.875,2025,211,15.7
42.5,-81.25,2025,211,53
42.5,-80.625,2025,211,32
42.5,-80,2025,211,22.3
41,-81.875,2025,212,34.4
41,-81.25,2025,212,27.6
41,-80.625,2025,212,180
41,-80,2025,212,180
41.5,-81.875,2025,212,45.1
41.5,-81.25,2025,212,40.3
41.5,-80.625,2025,212,48.6
41.5,-80,2025,212,43.3
42,-81.875,2025,212,51.8
42,-81.25,2025,212,51.3
42,-80.625,2025,212,52.2
42,-80,2025,212,53.4
42.5,-81.875,2025,212,55.9
42.5,-81.25,2025,212,57.2
42.5,-80.625,2025,212,56.5
42.5,-80,2025,212,56
41,-81.875,2025,213,32.2
41,-81.25,2025,213,29.8
41,-80.625,2025,213,180
41,-80,2025,213,180
41.5,-81.875,2025,213,40.5
41.5,-81.25,2025,213,39.1
41.5,-80.625,2025,213,48.8
41.5,-80,2025,213,36.9
42,-81.875,2025,213,40.9
42,-81.25,2025,213,52.5
42,-80.625,2025,213,53.3
42,-80,2025,213,52.5
42.5,-81.875,2025,213,25.4
42.5,-81.25,2025,213,48.9
42.5,-80.625,2025,213,55.4
42.5,-80,2025,213,56.8
41,-81.875,2025,214,43.1
41,-81.25,2025,214,42.3
41,-80.625,2025,214,44.4
41,-80,2025,214,50.7
41.5,-81.875,2025,214,48.7
41.5,-81.25,2025,214,46.5
41.5,-80.625,2025,214,43.1
41.5,-80,2025,214,34.7
42,-81.875,2025,214,58.6
42,-81.25,2025,214,50.6
42,-80.625,2025,214,46
42,-80,2025,214,38.7
42.5,-81.875,2025,214,50.9
42.5,-81.25,2025,214,75.8
42.5,-80.625,2025,214,50.1
42.5,-80,2025,214,27.9
41,-81.875,2025,215,72.7
41,-81.25,2025,215,75.2
41,-80.625,2025,215,60
41,-80,2025,215,59.4
41.5,-81.875,2025,215,64.3
41.5,-81.25,2025,215,64.6
41.5,-80.625,2025,215,46.2
41.5,-80,2025,215,43.3
42,-81.875,2025,215,77
42,-81.25,2025,215,53.3
42,-80.625,2025,215,43.6
42,-80,2025,215,30.2
42.5,-81.875,2025,215,92.6
42.5,-81.25,2025,215,117.7
42.5,-80.625,2025,215,19.6
42.5,-80,2025,215,269.5
41,-81.875,2025,216,98.6
41,-81.25,2025,216,99.5
41,-80.625,2025,216,85.3
41,-80,2025,216,104.7
41.5,-81.875,2025,216,75.7
41.5,-81.25,2025,216,84.8
41.5,-80.625,2025,216,63.9
41.5,-80,2025,216,66.3
42,-81.875,2025,216,70
42,-81.25,2025,216,66.3
42,-80.625,2025,216,67.7
42,-80,2025,216,62.3
42.5,-81.875,2025,216,82.9
42.5,-81.25,2025,216,75.7
42.5,-80.625,2025,216,67
42.5,-80,2025,216,61.2
41,-81.875,2025,217,126
41,-81.25,2025,217,141.3
41,-80.625,2025,217,123.4
41,-80,2025,217,163.6
41.5,-81.875,2025,217,91.4
41.5,-81.25,2025,217,114.9
41.5,-80.625,2025,217,124.3
41.5,-80,2025,217,142.8
42,-81.875,2025,217,72.7
42,-81.25,2025,217,80.5
42,-80.625,2025,217,96.6
42,-80,2025,217,108.3
42.5,-81.875,2025,217,89.4
42.5,-81.25,2025,217,79.1
42.5,-80.625,2025,217,80.3
42.5,-80,2025,217,73.5
41,-81.875,2025,218,132.5
41,-81.25,2025,218,128.2
41,-80.625,2025,218,130.1
41,-80,2025,218,127.7
41.5,-81.875,2025,218,136.3
41.5,-81.25,2025,218,136.9
41.5,-80.625,2025,218,149.7
41.5,-80,2025,218,162
42,-81.875,2025,218,125.5
42,-81.25,2025,218,136.7
42,-80.625,2025,218,141.4
42,-80,2025,218,152.8
42.5,-81.875,2025,218,125.1
42.5,-81.25,2025,218,115.1
42.5,-80.625,2025,218,114
42.5,-80,2025,218,113.9
41,-81.875,2025,219,148
41,-81.25,2025,219,147.2
41,-80.625,2025,219,146.3
41,-80,2025,219,180
41.5,-81.875,2025,219,134.6
41.5,-81.25,2025,219,134.5
41.5,-80.625,2025,219,145.1
41.5,-80,2025,219,151.3
42,-81.875,2025,219,132.7
42,-81.25,2025,219,133.6
42,-80.625,2025,219,147.3
42,-80,2025,219,153.7
42.5,-81.875,2025,219,149.5
42.5,-81.25,2025,219,142.3
42.5,-80.625,2025,219,150.5
42.5,-80,2025,219,156.7
41,-81.875,2025,220,163
41,-81.25,2025,220,156.7
41,-80.625,2025,220,135
41,-80,2025,220,153.4
41.5,-81.875,2025,220,167
41.5,-81.25,2025,220,157.5
41.5,-80.625,2025,220,156.3
41.5,-80,2025,220,163.7
42,-81.875,2025,220,164.1
42,-81.25,2025,220,166
42,-80.625,2025,220,166.1
42,-80,2025,220,165.9
42.5,-81.875,2025,220,175.3
42.5,-81.25,2025,220,171.9
42.5,-80.625,2025,220,179.6
42.5,-80,2025,220,176.9
41,-81.875,2025,221,171.3
41,-81.25,2025,221,156.8
41,-80.625,2025,221,133.5
41,-80,2025,221,140.9
41.5,-81.875,2025,221,174
41.5,-81.25,2025,221,161.7
41.5,-80.625,2025,221,142
41.5,-80,2025,221,144.7
42,-81.875,2025,221,171.3
42,-81.25,2025,221,171.2
42,-80.625,2025,221,170.6
42,-80,2025,221,169.4
42.5,-81.875,2025,221,182
42.5,-81.25,2025,221,179.6
42.5,-80.625,2025,221,188.6
42.5,-80,2025,221,186.8
41,-81.875,2025,222,170.8
41,-81.25,2025,222,153.6
41,-80.625,2025,222,108.6
41,-80,2025,222,117
41.5,-81.875,2025,222,169.8
41.5,-81.25,2025,222,157.7
41.5,-80.625,2025,222,147.1
41.5,-80,2025,222,141.5
42,-81.875,2025,222,169.9
42,-81.25,2025,222,171.2
42,-80.625,2025,222,169.1
42,-80,2025,222,170.6
42.5,-81.875,2025,222,178.8
42.5,-81.25,2025,222,177.2
42.5,-80.625,2025,222,185.8
42.5,-80,2025,222,186
41,-81.875,2025,223,198.8
41,-81.25,2025,223,190.1
41,-80.625,2025,223,165.3
41,-80,2025,223,154.2
41.5,-81.875,2025,223,191.6
41.5,-81.25,2025,223,186.9
41.5,-80.625,2025,223,169.9
41.5,-80,2025,223,160.9
42,-81.875,2025,223,185.8
42,-81.25,2025,223,184.1
42,-80.625,2025,223,178.3
42,-80,2025,223,176.9
42.5,-81.875,2025,223,189.2
42.5,-81.25,2025,223,185.4
42.5,-80.625,2025,223,194.4
42.5,-80,2025,223,191
41,-81.875,2025,224,225
41,-81.25,2025,224,228.2
41,-80.625,2025,224,227.7
41,-80,2025,224,219.9
41.5,-81.875,2025,224,232.7
41.5,-81.25,2025,224,236.7
41.5,-80.625,2025,224,257.1
41.5,-80,2025,224,261.6
42,-81.875,2025,224,221.7
42,-81.25,2025,224,225.8
42,-80.625,2025,224,219.9
42,-80,2025,224,205.3
42.5,-81.875,2025,224,224.4
42.5,-81.25,2025,224,220.6
42.5,-80.625,2025,224,223.6
42.5,-80,2025,224,218.1
41,-81.875,2025,225,335.4
41,-81.25,2025,225,344.3
41,-80.625,2025,225,180
41,-80,2025,225,23.2
41.5,-81.875,2025,225,311.3
41.5,-81.25,2025,225,307.3
41.5,-80.625,2025,225,315
41.5,-80,2025,225,211.6
42,-81.875,2025,225,309.1
42,-81.25,2025,225,278.8
42,-80.625,2025,225,247
42,-80,2025,225,227
42.5,-81.875,2025,225,330.9
42.5,-81.25,2025,225,297.1
42.5,-80.625,2025,225,256.1
42.5,-80,2025,225,234.3
41,-81.875,2025,226,10.8
41,-81.25,2025,226,0.6
41,-80.625,2025,226,352.6
41,-80,2025,226,2.8
41.5,-81.875,2025,226,26.9
41.5,-81.25,2025,226,16.8
41.5,-80.625,2025,226,0.7
41.5,-80,2025,226,355.5
42,-81.875,2025,226,40.1
42,-81.25,2025,226,36.8
42,-80.625,2025,226,37.1
42,-80,2025,226,27.5
42.5,-81.875,2025,226,28.4
42.5,-81.25,2025,226,49.7
42.5,-80.625,2025,226,47.7
42.5,-80,2025,226,37.9
41,-81.875,2025,227,57.6
41,-81.25,2025,227,26.7
41,-80.625,2025,227,66.3
41,-80,2025,227,96.9
41.5,-81.875,2025,227,72.1
41.5,-81.25,2025,227,61.1
41.5,-80.625,2025,227,58.3
41.5,-80,2025,227,27.1
42,-81.875,2025,227,91.7
42,-81.25,2025,227,64.7
42,-80.625,2025,227,61.9
42,-80,2025,227,59.5
42.5,-81.875,2025,227,136.8
42.5,-81.25,2025,227,127.9
42.5,-80.625,2025,227,105.6
42.5,-80,2025,227,86.8
41,-81.875,2025,228,277.5
41,-81.25,2025,228,270.7
41,-80.625,2025,228,49.4
41,-80,2025,228,174.6
41.5,-81.875,2025,228,164.9
41.5,-81.25,2025,228,153.7
41.5,-80.625,2025,228,111.8
41.5,-80,2025,228,97.1
42,-81.875,2025,228,156.5
42,-81.25,2025,228,157.9
42,-80.625,2025,228,170.5
42,-80,2025,228,171.6
42.5,-81.875,2025,228,181.8
42.5,-81.25,2025,228,180.6
42.5,-80.625,2025,228,196.2
42.5,-80,2025,228,220.8
41,-81.875,2025,229,328.9
41,-81.25,2025,229,314.8
41,-80.625,2025,229,190.9
41,-80,2025,229,203.1
41.5,-81.875,2025,229,329.5
41.5,-81.25,2025,229,314.8
41.5,-80.625,2025,229,281.9
41.5,-80,2025,229,185.6
42,-81.875,2025,229,335.5
42,-81.25,2025,229,323.7
42,-80.625,2025,229,324.8
42,-80,2025,229,323.1
42.5,-81.875,2025,229,344.1
42.5,-81.25,2025,229,338.8
42.5,-80.625,2025,229,345.5
42.5,-80,2025,229,350.4
41,-81.875,2025,230,33.7
41,-81.25,2025,230,30.1
41,-80.625,2025,230,40.8
41,-80,2025,230,53.9
41.5,-81.875,2025,230,56.7
41.5,-81.25,2025,230,48.5
41.5,-80.625,2025,230,55.3
41.5,-80,2025,230,44
42,-81.875,2025,230,73.6
42,-81.25,2025,230,66.6
42,-80.625,2025,230,62.4
42,-80,2025,230,59.4
42.5,-81.875,2025,230,89.1
42.5,-81.25,2025,230,76.2
42.5,-80.625,2025,230,68.3
42.5,-80,2025,230,61.9
