-BEGIN HEADER-,,,,
NASA/POWER Source Native Resolution Daily Data,,,,
Dates (month/day/year): 06/28/2025 through 06/28/2026 in LST,,,,
Location: Regional,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999,,,,
parameter(s):,,,,
WD10M     MERRA-2 Wind Direction at 10 Meters (Degrees),,,,
-END HEADER-,,,,
LAT,LON,YEAR,DOY,WD10M
41.5,-83.75,2025,195,335.3
41.5,-83.125,2025,195,335.4
41.5,-82.5,2025,195,319.1
42,-83.75,2025,195,331.1
42,-83.125,2025,195,336.2
42,-82.5,2025,195,318.5
42.5,-83.75,2025,195,321.6
42.5,-83.125,2025,195,329
42.5,-82.5,2025,195,336.1
41,-83.75,2025,196,148.6
41,-83.125,2025,196,154.2
41,-82.5,2025,196,119.9
41.5,-83.75,2025,196,143.2
41.5,-83.125,2025,196,111.8
41.5,-82.5,2025,196,79.4
42,-83.75,2025,196,137.9
42,-83.125,2025,196,114.3
42,-82.5,2025,196,94.8
42.5,-83.75,2025,196,180.8
42.5,-83.125,2025,196,172.7
42.5,-82.5,2025,196,164.6
41,-83.75,2025,197,211.3
41,-83.125,2025,197,208.4
41,-82.5,2025,197,203.2
41.5,-83.75,2025,197,210
41.5,-83.125,2025,197,206.2
41.5,-82.5,2025,197,197.9
42,-83.75,2025,197,203.7
42,-83.125,2025,197,198.7
42,-82.5,2025,197,189.2
42.5,-83.75,2025,197,195.4
42.5,-83.125,2025,197,190.8
42.5,-82.5,2025,197,183
41,-83.75,2025,198,288.1
41,-83.125,2025,198,281.3
41,-82.5,2025,198,274
41.5,-83.75,2025,198,289.5
41.5,-83.125,2025,198,286.5
41.5,-82.5,2025,198,279.7
42,-83.75,2025,198,294.3
42,-83.125,2025,198,293
42,-82.5,2025,198,284.4
42.5,-83.75,2025,198,296
42.5,-83.125,2025,198,297
42.5,-82.5,2025,198,294.4
41,-83.75,2025,199,64.3
41,-83.125,2025,199,54
41,-82.5,2025,199,40.6
41.5,-83.75,2025,199,73
41.5,-83.125,2025,199,65.2
41.5,-82.5,2025,199,51.4
42,-83.75,2025,199,88.4
42,-83.125,2025,199,82.1
42,-82.5,2025,199,69.2
42.5,-83.75,2025,199,104.7
42.5,-83.125,2025,199,99
42.5,-82.5,2025,199,91.7
41,-83.75,2025,200,193.6
41,-83.125,2025,200,190.9
41,-82.5,2025,200,193.6
41.5,-83.75,2025,200,195.5
41.5,-83.125,2025,200,198.5
41.5,-82.5,2025,200,204.3
42,-83.75,2025,200,200.7
42,-83.125,2025,200,201.1
42,-82.5,2025,200,194.8
42.5,-83.75,2025,200,204.8
42.5,-83.125,2025,200,203.8
42.5,-82.5,2025,200,192.7
41,-83.75,2025,201,303.7
41,-83.125,2025,201,307.8
41,-82.5,2025,201,309.8
41.5,-83.75,2025,201,332.2
41.5,-83.125,2025,201,337.9
41.5,-82.5,2025,201,331.6
42,-83.75,2025,201,348.4
42,-83.125,2025,201,351.1
42,-82.5,2025,201,340.8
42.5,-83.75,2025,201,356.8
42.5,-83.125,2025,201,355.1
42.5,-82.5,2025,201,346.2
41,-83.75,2025,202,66.5
41,-83.125,2025,202,48.1
41,-82.5,2025,202,28.9
41.5,-83.75,2025,202,63.2
41.5,-83.125,2025,202,46.6
41.5,-82.5,2025,202,29.5
42,-83.75,2025,202,53.7
42,-83.125,2025,202,41.9
42,-82.5,2025,202,24.3
42.5,-83.75,2025,202,45.6
42.5,-83.125,2025,202,32.7
42.5,-82.5,2025,202,15.2
41,-83.75,2025,203,74.5
41,-83.125,2025,203,65.5
41,-82.5,2025,203,54
41.5,-83.75,2025,203,73.5
41.5,-83.125,2025,203,70.8
41.5,-82.5,2025,203,63.7
42,-83.75,2025,203,88.4
42,-83.125,2025,203,88
42,-82.5,2025,203,83.6
42.5,-83.75,2025,203,92.1
42.5,-83.125,2025,203,91.9
42.5,-82.5,2025,203,99.7
41,-83.75,2025,204,164.5
41,-83.125,2025,204,169.4
41,-82.5,2025,204,163.7
41.5,-83.75,2025,204,170
41.5,-83.125,2025,204,155.7
41.5,-82.5,2025,204,136.3
42,-83.75,2025,204,171.2
42,-83.125,2025,204,153.5
42,-82.5,2025,204,136.8
42.5,-83.75,2025,204,177.5
42.5,-83.125,2025,204,166.1
42.5,-82.5,2025,204,156.8
41,-83.75,2025,205,215.2
41,-83.125,2025,205,213.4
41,-82.5,2025,205,217.2
41.5,-83.75,2025,205,222.6
41.5,-83.125,2025,205,219.2
41.5,-82.5,2025,205,216.2
42,-83.75,2025,205,230
42,-83.125,2025,205,225.1
42,-82.5,2025,205,217.2
42.5,-83.75,2025,205,235.1
42.5,-83.125,2025,205,233.5
42.5,-82.5,2025,205,224.7
41,-83.75,2025,206,251.3
41,-83.125,2025,206,260.1
41,-82.5,2025,206,266.5
41.5,-83.75,2025,206,267.7
41.5,-83.125,2025,206,272.9
41.5,-82.5,2025,206,273.8
42,-83.75,2025,206,308.5
42,-83.125,2025,206,326.5
42,-82.5,2025,206,312.2
42.5,-83.75,2025,206,17.8
42.5,-83.125,2025,206,15.4
42.5,-82.5,2025,206,354.8
41,-83.75,2025,207,221.4
41,-83.125,2025,207,227.7
41,-82.5,2025,207,232.3
41.5,-83.75,2025,207,225.9
41.5,-83.125,2025,207,234.2
41.5,-82.5,2025,207,231.6
42,-83.75,2025,207,210.8
42,-83.125,2025,207,196.3
42,-82.5,2025,207,191
42.5,-83.75,2025,207,200.9
42.5,-83.125,2025,207,207.6
42.5,-82.5,2025,207,206.6
41,-83.75,2025,208,263.1
41,-83.125,2025,208,266.2
41,-82.5,2025,208,270.8
41.5,-83.75,2025,208,283.6
41.5,-83.125,2025,208,283.1
41.5,-82.5,2025,208,280.1
42,-83.75,2025,208,311.1
42,-83.125,2025,208,300.4
42,-82.5,2025,208,288.9
42.5,-83.75,2025,208,316.3
42.5,-83.125,2025,208,320.2
42.5,-82.5,2025,208,308.5
41,-83.75,2025,209,253.8
41,-83.125,2025,209,248.1
41,-82.5,2025,209,232
41.5,-83.75,2025,209,263.5
41.5,-83.125,2025,209,229.9
41.5,-82.5,2025,209,199.7
42,-83.75,2025,209,240.8
42,-83.125,2025,209,195.7
42,-82.5,2025,209,193.2
42.5,-83.75,2025,209,237.7
42.5,-83.125,2025,209,213.1
42.5,-82.5,2025,209,206.2
41,-83.75,2025,210,2.5
41,-83.125,2025,210,24.5
41,-82.5,2025,210,22.9
41.5,-83.75,2025,210,355.7
41.5,-83.125,2025,210,27.3
41.5,-82.5,2025,210,19.3
42,-83.75,2025,210,359.9
42,-83.125,2025,210,17.5
42,-82.5,2025,210,354.8
42.5,-83.75,2025,210,348.3
42.5,-83.125,2025,210,355.5
42.5,-82.5,2025,210,345.4
41,-83.75,2025,211,18.1
41,-83.125,2025,211,33.3
41,-82.5,2025,211,32
41.5,-83.75,2025,211,18.2
41.5,-83.125,2025,211,27.3
41.5,-82.5,2025,211,25.7
42,-83.75,2025,211,15.4
42,-83.125,2025,211,19.5
42,-82.5,2025,211,13.8
42.5,-83.75,2025,211,13.6
42.5,-83.125,2025,211,13
42.5,-82.5,2025,211,10.3
41,-83.75,2025,212,34.4
41,-83.125,2025,212,35.9
41,-82.5,2025,212,36
41.5,-83.75,2025,212,38.9
41.5,-83.125,2025,212,41.1
41.5,-82.5,2025,212,43.3
42,-83.75,2025,212,41
42,-83.125,2025,212,42.3
42,-82.5,2025,212,46.5
42.5,-83.75,2025,212,42
42.5,-83.125,2025,212,39.9
42.5,-82.5,2025,212,43.7
41,-83.75,2025,213,39.6
41,-83.125,2025,213,40.4
41,-82.5,2025,213,36.7
41.5,-83.75,2025,213,38.7
41.5,-83.125,2025,213,39.7
41.5,-82.5,2025,213,39.5
42,-83.75,2025,213,35.9
42,-83.125,2025,213,35.6
42,-82.5,2025,213,34.4
42.5,-83.75,2025,213,34
42.5,-83.125,2025,213,29.7
42.5,-82.5,2025,213,23.7
41,-83.75,2025,214,58.6
41,-83.125,2025,214,55.9
41,-82.5,2025,214,48.6
41.5,-83.75,2025,214,57.7
41.5,-83.125,2025,214,57.2
41.5,-82.5,2025,214,52.8
42,-83.75,2025,214,57.4
42,-83.125,2025,214,55.3
42,-82.5,2025,214,53.8
42.5,-83.75,2025,214,50.2
42.5,-83.125,2025,214,43
42.5,-82.5,2025,214,37.3
41,-83.75,2025,215,75.8
41,-83.125,2025,215,72.6
41,-82.5,2025,215,70.4
41.5,-83.75,2025,215,79.4
41.5,-83.125,2025,215,78
41.5,-82.5,2025,215,71.8
42,-83.75,2025,215,92.9
42,-83.125,2025,215,89.7
42,-82.5,2025,215,84.9
42.5,-83.75,2025,215,98
42.5,-83.125,2025,215,84.8
42.5,-82.5,2025,215,74.4
41,-83.75,2025,216,91.2
41,-83.125,2025,216,89.6
41,-82.5,2025,216,91.7
41.5,-83.75,2025,216,83.1
41.5,-83.125,2025,216,81
41.5,-82.5,2025,216,77.1
42,-83.75,2025,216,84.6
42,-83.125,2025,216,79.3
42,-82.5,2025,216,74.7
42.5,-83.75,2025,216,84.3
42.5,-83.125,2025,216,74.6
42.5,-82.5,2025,216,72.1
41,-83.75,2025,217,73.3
41,-83.125,2025,217,82.7
41,-82.5,2025,217,100.5
41.5,-83.75,2025,217,70.6
41.5,-83.125,2025,217,72.8
41.5,-82.5,2025,217,77.8
42,-83.75,2025,217,75.8
42,-83.125,2025,217,75
42,-82.5,2025,217,74.3
42.5,-83.75,2025,217,70.1
42.5,-83.125,2025,217,69.8
42.5,-82.5,2025,217,77.3
41,-83.75,2025,218,130.3
41,-83.125,2025,218,129.6
41,-82.5,2025,218,131.8
41.5,-83.75,2025,218,103.1
41.5,-83.125,2025,218,122.6
41.5,-82.5,2025,218,129.9
42,-83.75,2025,218,103.3
42,-83.125,2025,218,115.8
42,-82.5,2025,218,122.7
42.5,-83.75,2025,218,121.7
42.5,-83.125,2025,218,126.5
42.5,-82.5,2025,218,130.4
41,-83.75,2025,219,169.1
41,-83.125,2025,219,166.8
41,-82.5,2025,219,154.5
41.5,-83.75,2025,219,158
41.5,-83.125,2025,219,143.7
41.5,-82.5,2025,219,137.9
42,-83.75,2025,219,149.9
42,-83.125,2025,219,140.7
42,-82.5,2025,219,138.5
42.5,-83.75,2025,219,161.7
42.5,-83.125,2025,219,153.8
42.5,-82.5,2025,219,150.7
41,-83.75,2025,220,178.4
41,-83.125,2025,220,181.3
41,-82.5,2025,220,174.5
41.5,-83.75,2025,220,186.7
41.5,-83.125,2025,220,179.1
41.5,-82.5,2025,220,172.5
42,-83.75,2025,220,183.5
42,-83.125,2025,220,171.5
42,-82.5,2025,220,166.6
42.5,-83.75,2025,220,184.2
42.5,-83.125,2025,220,175.3
42.5,-82.5,2025,220,172.1
41,-83.75,2025,221,182.6
41,-83.125,2025,221,182.9
41,-82.5,2025,221,182.5
41.5,-83.75,2025,221,190.3
41.5,-83.125,2025,221,183.3
41.5,-82.5,2025,221,180.1
42,-83.75,2025,221,190.4
42,-83.125,2025,221,179.4
42,-82.5,2025,221,175.7
42.5,-83.75,2025,221,190.9
42.5,-83.125,2025,221,182.9
42.5,-82.5,2025,221,180.4
41,-83.75,2025,222,191.6
41,-83.125,2025,222,189.3
41,-82.5,2025,222,182.8
41.5,-83.75,2025,222,197.2
41.5,-83.125,2025,222,185.6
41.5,-82.5,2025,222,176.9
42,-83.75,2025,222,193.8
42,-83.125,2025,222,178.6
42,-82.5,2025,222,172.8
42.5,-83.75,2025,222,193.9
42.5,-83.125,2025,222,184.1
42.5,-82.5,2025,222,178.8
41,-83.75,2025,223,202.4
41,-83.125,2025,223,199.2
41,-82.5,2025,223,200.9
41.5,-83.75,2025,223,210.6
41.5,-83.125,2025,223,203.5
41.5,-82.5,2025,223,198.4
42,-83.75,2025,223,214.8
42,-83.125,2025,223,203.8
42,-82.5,2025,223,192.3
42.5,-83.75,2025,223,217
42.5,-83.125,2025,223,207.4
42.5,-82.5,2025,223,193.5
41,-83.75,2025,224,216.2
41,-83.125,2025,224,219.4
41,-82.5,2025,224,225.6
41.5,-83.75,2025,224,222.6
41.5,-83.125,2025,224,224.5
41.5,-82.5,2025,224,227.5
42,-83.75,2025,224,226.9
42,-83.125,2025,224,227.4
42,-82.5,2025,224,225.2
42.5,-83.75,2025,224,236.4
42.5,-83.125,2025,224,236.8
42.5,-82.5,2025,224,231
41,-83.75,2025,225,321.1
41,-83.125,2025,225,332.5
41,-82.5,2025,225,337.4
41.5,-83.75,2025,225,337.9
41.5,-83.125,2025,225,349.6
41.5,-82.5,2025,225,327.8
42,-83.75,2025,225,359.1
42,-83.125,2025,225,3.5
42,-82.5,2025,225,336.6
42.5,-83.75,2025,225,2.8
42.5,-83.125,2025,225,1.6
42.5,-82.5,2025,225,350.4
41,-83.75,2025,226,75.8
41,-83.125,2025,226,53.8
41,-82.5,2025,226,29.6
41.5,-83.75,2025,226,74.3
41.5,-83.125,2025,226,59.9
41.5,-82.5,2025,226,41.3
42,-83.75,2025,226,85.2
42,-83.125,2025,226,67.8
42,-82.5,2025,226,46.6
42.5,-83.75,2025,226,87
42.5,-83.125,2025,226,61.7
42.5,-82.5,2025,226,35.2
41,-83.75,2025,227,166.1
41,-83.125,2025,227,153
41,-82.5,2025,227,104
41.5,-83.75,2025,227,116.4
41.5,-83.125,2025,227,104.4
41.5,-82.5,2025,227,90.3
42,-83.75,2025,227,126.3
42,-83.125,2025,227,113.2
42,-82.5,2025,227,103.9
42.5,-83.75,2025,227,151.8
42.5,-83.125,2025,227,143.2
42.5,-82.5,2025,227,134.5
41,-83.75,2025,228,231.9
41,-83.125,2025,228,232.6
41,-82.5,2025,228,241
41.5,-83.75,2025,228,221.7
41.5,-83.125,2025,228,209.8
41.5,-82.5,2025,228,180.9
42,-83.75,2025,228,200.7
42,-83.125,2025,228,179.9
42,-82.5,2025,228,161.5
42.5,-83.75,2025,228,200
42.5,-83.125,2025,228,193.1
42.5,-82.5,2025,228,185.8
41,-83.75,2025,229,358.2
41,-83.125,2025,229,358.1
41,-82.5,2025,229,341.8
41.5,-83.75,2025,229,10.1
41.5,-83.125,2025,229,4.6
41.5,-82.5,2025,229,344.5
42,-83.75,2025,229,11.7
42,-83.125,2025,229,6
42,-82.5,2025,229,349.5
42.5,-83.75,2025,229,14.8
42.5,-83.125,2025,229,7.1
42.5,-82.5,2025,229,355
41,-83.75,2025,230,65.6
41,-83.125,2025,230,55.5
41,-82.5,2025,230,42.2
41.5,-83.75,2025,230,76
41.5,-83.125,2025,230,72.2
41.5,-82.5,2025,230,62.2
42,-83.75,2025,230,97.7
42,-83.125,2025,230,91.4
42,-82.5,2025,230,80.4
42.5,-83.75,2025,230,115.9
42.5,-83.125,2025,230,106.7
42.5,-82.5,2025,230,96.4
41,-83.75,2025,231,231.9
41,-83.125,2025,231,226.1
41,-82.5,2025,231,212.5
41.5,-83.75,2025,231,245
41.5,-83.125,2025,231,238.4
41.5,-82.5,2025,231,200.6
42,-83.75,2025,231,261.6
42,-83.125,2025,231,215.3
42,-82.5,2025,231,153.9
42.5,-83.75,2025,231,89.6
42.5,-83.125,2025,231,99
42.5,-82.5,2025,231,125.4
41,-83.75,2025,232,15.3
41,-83.125,2025,232,7.8
41,-82.5,2025,232,357.7
41.5,-83.75,2025,232,19.2
41.5,-83.125,2025,232,11.9
41.5,-82.5,2025,232,2.7
42,-83.75,2025,232,17.4
42,-83.125,2025,232,12.4
42,-82.5,2025,232,5.2
42.5,-83.75,2025,232,16.9
42.5,-83.125,2025,232,11.6
42.5,-82.5,2025,232,5.1
41,-83.75,2025,233,36.2
41,-83.125,2025,233,32.8
41,-82.5,2025,233,28.2
41.5,-83.75,2025,233,44.1
41.5,-83.125,2025,233,42.5
41.5,-82.5,2025,233,40.6
42,-83.75,2025,233,45.8
42,-83.125,2025,233,44.9
42,-82.5,2025,233,45.3
42.5,-83.75,2025,233,41.4
42.5,-83.125,2025,233,39.2
42.5,-82.5,2025,233,37.2
41,-83.75,2025,234,38
41,-83.125,2025,234,48.5
41,-82.5,2025,234,32.6
41.5,-83.75,2025,234,58.7
41.5,-83.125,2025,234,62.2
41.5,-82.5,2025,234,48.9
42,-83.75,2025,234,90.2
42,-83.125,2025,234,90.9
42,-82.5,2025,234,79
42.5,-83.75,2025,234,204.2
42.5,-83.125,2025,234,119.9
42.5,-82.5,2025,234,117.5
41,-83.75,2025,235,257.6
41,-83.125,2025,235,247.5
41,-82.5,2025,235,239.3
41.5,-83.75,2025,235,255.4
41.5,-83.125,2025,235,245.3
41.5,-82.5,2025,235,236.4
42,-83.75,2025,235,254.4
42,-83.125,2025,235,246.6
42,-82.5,2025,235,234.9
42.5,-83.75,2025,235,254.2
42.5,-83.125,2025,235,248
42.5,-82.5,2025,235,237.3
41,-83.75,2025,236,298.2
41,-83.125,2025,236,297.1
41,-82.5,2025,236,293.8
41.5,-83.75,2025,236,288.3
41.5,-83.125,2025,236,291.8
41.5,-82.5,2025,236,296.1
42,-83.75,2025,236,284.6
42,-83.125,2025,236,288.1
42,-82.5,2025,236,290.7
42.5,-83.75,2025,236,279.3
42.5,-83.125,2025,236,280.7
42.5,-82.5,2025,236,283.8
41,-83.75,2025,237,298.9
41,-83.125,2025,237,295.9
41,-82.5,2025,237,295.2
41.5,-83.75,2025,237,299.3
41.5,-83.125,2025,237,300.4
41.5,-82.5,2025,237,301.1
42,-83.75,2025,237,303.7
42,-83.125,2025,237,306.3
42,-82.5,2025,237,304.1
42.5,-83.75,2025,237,305
42.5,-83.125,2025,237,305.5
42.5,-82.5,2025,237,303.4
41,-83.75,2025,238,308.1
41,-83.125,2025,238,309.3
41,-82.5,2025,238,314.3
41.5,-83.75,2025,238,310.3
41.5,-83.125,2025,238,314.3
41.5,-82.5,2025,238,316.8
42,-83.75,2025,238,312.5
42,-83.125,2025,238,314.6
42,-82.5,2025,238,315.9
42.5,-83.75,2025,238,311.6
42.5,-83.125,2025,238,312
42.5,-82.5,2025,238,312.5
41,-83.75,2025,239,296
41,-83.125,2025,239,302.8
41,-82.5,2025,239,311.4
41.5,-83.75,2025,239,293.8
41.5,-83.125,2025,239,301.5
41.5,-82.5,2025,239,302.3
42,-83.75,2025,239,295.1
42,-83.125,2025,239,296.5
42,-82.5,2025,239,294.4
42.5,-83.75,2025,239,292.6
42.5,-83.125,2025,239,298.6
42.5,-82.5,2025,239,299
41,-83.75,2025,240,247.9
41,-83.125,2025,240,241.5
41,-82.5,2025,240,236
41.5,-83.75,2025,240,253.6
41.5,-83.125,2025,240,246.5
41.5,-82.5,2025,240,242.4
42,-83.75,2025,240,274.9
42,-83.125,2025,240,266.7
42,-82.5,2025,240,258.4
42.5,-83.75,2025,240,298.8
42.5,-83.125,2025,240,294.4
42.5,-82.5,2025,240,282.4
41,-83.75,2025,241,25.6
41,-83.125,2025,241,21.3
41,-82.5,2025,241,7.5
41.5,-83.75,2025,241,20.7
41.5,-83.125,2025,241,16.7
41.5,-82.5,2025,241,3.2
42,-83.75,2025,241,13.2
42,-83.125,2025,241,10.8
42,-82.5,2025,241,358.3
42.5,-83.75,2025,241,7.2
42.5,-83.125,2025,241,1.4
42.5,-82.5,2025,241,353.7
41,-83.75,2025,242,74.7
41,-83.125,2025,242,47
41,-82.5,2025,242,27.5
41.5,-83.75,2025,242,79.9
41.5,-83.125,2025,242,53.8
41.5,-82.5,2025,242,31.9
42,-83.75,2025,242,87
42,-83.125,2025,242,63.2
42,-82.5,2025,242,35.3
42.5,-83.75,2025,242,79.2
42.5,-83.125,2025,242,50.3
42.5,-82.5,2025,242,23.9
41,-83.75,2025,243,63.5
41,-83.125,2025,243,55.4
41,-82.5,2025,243,48.5
41.5,-83.75,2025,243,67.2
41.5,-83.125,2025,243,61.3
41.5,-82.5,2025,243,55.3
42,-83.75,2025,243,75.4
42,-83.125,2025,243,67.5
42,-82.5,2025,243,61
42.5,-83.75,2025,243,74.8
42.5,-83.125,2025,243,61.9
42.5,-82.5,2025,243,54.2
41,-83.75,2025,244,75.9
41,-83.125,2025,244,76.7
41,-82.5,2025,244,82.3
41.5,-83.75,2025,244,73.7
41.5,-83.125,2025,244,74
41.5,-82.5,2025,244,74
42,-83.75,2025,244,89.5
42,-83.125,2025,244,84.9
42,-82.5,2025,244,80.1
42.5,-83.75,2025,244,97.9
42.5,-83.125,2025,244,92.6
42.5,-82.5,2025,244,94.7
41,-83.75,2025,245,129.3
41,-83.125,2025,245,117.2
41,-82.5,2025,245,102.3
41.5,-83.75,2025,245,100.9
41.5,-83.125,2025,245,101.5
41.5,-82.5,2025,245,95.3
42,-83.75,2025,245,110.6
42,-83.125,2025,245,112.9
42,-82.5,2025,245,110
42.5,-83.75,2025,245,139.4
42.5,-83.125,2025,245,140.4
42.5,-82.5,2025,245,134.8
