-BEGIN HEADER-,,,,
NASA/POWER Source Native Resolution Daily Data,,,,
Dates (month/day/year): 06/28/2025 through 06/28/2026 in LST,,,,
Location: Regional,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999,,,,
parameter(s):,,,,
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day),,,,
-END HEADER-,,,,
LAT,LON,YEAR,DOY,PRECTOTCORR
43,-78.75,2025,190,0.37
43,-78.125,2025,190,0.35
43.5,-79.375,2025,190,2.27
43.5,-78.75,2025,190,0.66
43.5,-78.125,2025,190,0.62
42,-79.375,2025,191,4.9
42,-78.75,2025,191,3.87
42,-78.125,2025,191,3.4
42.5,-79.375,2025,191,2.38
42.5,-78.75,2025,191,2.65
42.5,-78.125,2025,191,3.3
43,-79.375,2025,191,1.06
43,-78.75,2025,191,0.89
43,-78.125,2025,191,1.23
43.5,-79.375,2025,191,1.25
43.5,-78.75,2025,191,0.2
43.5,-78.125,2025,191,0.11
42,-79.375,2025,192,1.87
42,-78.75,2025,192,2.56
42,-78.125,2025,192,2.87
42.5,-79.375,2025,192,1.5
42.5,-78.75,2025,192,0.69
42.5,-78.125,2025,192,1.08
43,-79.375,2025,192,1.02
43,-78.75,2025,192,0.07
43,-78.125,2025,192,0.09
43.5,-79.375,2025,192,0.37
43.5,-78.75,2025,192,0
43.5,-78.125,2025,192,0.03
42,-79.375,2025,193,1.22
42,-78.75,2025,193,1.61
42,-78.125,2025,193,0.95
42.5,-79.375,2025,193,5.26
42.5,-78.75,2025,193,3.07
42.5,-78.125,2025,193,1.85
43,-79.375,2025,193,4.59
43,-78.75,2025,193,3.05
43,-78.125,2025,193,2.16
43.5,-79.375,2025,193,1.93
43.5,-78.75,2025,193,1.12
43.5,-78.125,2025,193,0.63
42,-79.375,2025,194,2.45
42,-78.75,2025,194,6.03
42,-78.125,2025,194,10.07
42.5,-79.375,2025,194,1.56
42.5,-78.75,2025,194,4.5
42.5,-78.125,2025,194,6.78
43,-79.375,2025,194,3.16
43,-78.75,2025,194,3.68
43,-78.125,2025,194,3.94
43.5,-79.375,2025,194,5.29
43.5,-78.75,2025,194,3.4
43.5,-78.125,2025,194,3.2
42,-79.375,2025,195,1.77
42,-78.75,2025,195,2.91
42,-78.125,2025,195,5.43
42.5,-79.375,2025,195,1.98
42.5,-78.75,2025,195,2.22
42.5,-78.125,2025,195,2.83
43,-79.375,2025,195,0.55
43,-78.75,2025,195,1.2
43,-78.125,2025,195,1.36
43.5,-79.375,2025,195,0.58
43.5,-78.75,2025,195,2.4
43.5,-78.125,2025,195,3.12
42,-79.375,2025,196,0.1
42,-78.75,2025,196,0.01
42,-78.125,2025,196,0
42.5,-79.375,2025,196,0.46
42.5,-78.75,2025,196,0.04
42.5,-78.125,2025,196,0.01
43,-79.375,2025,196,0.48
43,-78.75,2025,196,0.05
43,-78.125,2025,196,0.04
43.5,-79.375,2025,196,0.18
43.5,-78.75,2025,196,0.03
43.5,-78.125,2025,196,0.05
42,-79.375,2025,197,9.07
42,-78.75,2025,197,10.05
42,-78.125,2025,197,10.27
42.5,-79.375,2025,197,2.56
42.5,-78.75,2025,197,7.48
42.5,-78.125,2025,197,10.48
43,-79.375,2025,197,0.79
43,-78.75,2025,197,2.77
43,-78.125,2025,197,4.69
43.5,-79.375,2025,197,0.18
43.5,-78.75,2025,197,0.21
43.5,-78.125,2025,197,0.17
42,-79.375,2025,198,2.24
42,-78.75,2025,198,2.51
42,-78.125,2025,198,2.19
42.5,-79.375,2025,198,5.81
42.5,-78.75,2025,198,2.33
42.5,-78.125,2025,198,1.9
43,-79.375,2025,198,1.82
43,-78.75,2025,198,1.52
43,-78.125,2025,198,1.2
43.5,-79.375,2025,198,0.5
43.5,-78.75,2025,198,0.49
43.5,-78.125,2025,198,0.58
42,-79.375,2025,199,0.04
42,-78.75,2025,199,0.02
42,-78.125,2025,199,0
42.5,-79.375,2025,199,0.25
42.5,-78.75,2025,199,0.06
42.5,-78.125,2025,199,0.02
43,-79.375,2025,199,0.15
43,-78.75,2025,199,0.17
43,-78.125,2025,199,0.08
43.5,-79.375,2025,199,0.18
43.5,-78.75,2025,199,0.7
43.5,-78.125,2025,199,0.9
42,-79.375,2025,200,0
42,-78.75,2025,200,0
42,-78.125,2025,200,0
42.5,-79.375,2025,200,0
42.5,-78.75,2025,200,0
42.5,-78.125,2025,200,0
43,-79.375,2025,200,0.01
43,-78.75,2025,200,0
43,-78.125,2025,200,0
43.5,-79.375,2025,200,0.24
43.5,-78.75,2025,200,0.04
43.5,-78.125,2025,200,0
42,-79.375,2025,201,2.3
42,-78.75,2025,201,2.59
42,-78.125,2025,201,1.58
42.5,-79.375,2025,201,1.68
42.5,-78.75,2025,201,2.93
42.5,-78.125,2025,201,1.69
43,-79.375,2025,201,4.83
43,-78.75,2025,201,4.65
43,-78.125,2025,201,3.31
43.5,-79.375,2025,201,11.33
43.5,-78.75,2025,201,6.01
43.5,-78.125,2025,201,5.12
42,-79.375,2025,202,0.57
42,-78.75,2025,202,0.3
42,-78.125,2025,202,0.11
42.5,-79.375,2025,202,2.24
42.5,-78.75,2025,202,0.55
42.5,-78.125,2025,202,0.1
43,-79.375,2025,202,1.14
43,-78.75,2025,202,0.52
43,-78.125,2025,202,0.14
43.5,-79.375,2025,202,0.37
43.5,-78.75,2025,202,0.75
43.5,-78.125,2025,202,0.89
42,-79.375,2025,203,0.01
42,-78.75,2025,203,0
42,-78.125,2025,203,0
42.5,-79.375,2025,203,0.07
42.5,-78.75,2025,203,0
42.5,-78.125,2025,203,0
43,-79.375,2025,203,0.08
43,-78.75,2025,203,0
43,-78.125,2025,203,0
43.5,-79.375,2025,203,0.05
43.5,-78.75,2025,203,0.02
43.5,-78.125,2025,203,0.01
42,-79.375,2025,204,0
42,-78.75,2025,204,0
42,-78.125,2025,204,0
42.5,-79.375,2025,204,0.01
42.5,-78.75,2025,204,0
42.5,-78.125,2025,204,0
43,-79.375,2025,204,0.01
43,-78.75,2025,204,0
43,-78.125,2025,204,0
43.5,-79.375,2025,204,0.04
43.5,-78.75,2025,204,0.04
43.5,-78.125,2025,204,0.01
42,-79.375,2025,205,0.29
42,-78.75,2025,205,0.05
42,-78.125,2025,205,0
42.5,-79.375,2025,205,0.29
42.5,-78.75,2025,205,0.08
42.5,-78.125,2025,205,0.01
43,-79.375,2025,205,1.35
43,-78.75,2025,205,0.32
43,-78.125,2025,205,0.03
43.5,-79.375,2025,205,2.07
43.5,-78.75,2025,205,0.37
43.5,-78.125,2025,205,0.17
42,-79.375,2025,206,0.71
42,-78.75,2025,206,0.37
42,-78.125,2025,206,0.71
42.5,-79.375,2025,206,1.22
42.5,-78.75,2025,206,1.3
42.5,-78.125,2025,206,1.31
43,-79.375,2025,206,1.81
43,-78.75,2025,206,2
43,-78.125,2025,206,1.87
43.5,-79.375,2025,206,1.73
43.5,-78.75,2025,206,1.99
43.5,-78.125,2025,206,1.85
42,-79.375,2025,207,3.7
42,-78.75,2025,207,3.19
42,-78.125,2025,207,4.39
42.5,-79.375,2025,207,0.5
42.5,-78.75,2025,207,1.09
42.5,-78.125,2025,207,1.97
43,-79.375,2025,207,0.92
43,-78.75,2025,207,1.2
43,-78.125,2025,207,2.5
43.5,-79.375,2025,207,1.71
43.5,-78.75,2025,207,0.79
43.5,-78.125,2025,207,0.78
42,-79.375,2025,208,6.74
42,-78.75,2025,208,6.1
42,-78.125,2025,208,5.15
42.5,-79.375,2025,208,5.99
42.5,-78.75,2025,208,7.15
42.5,-78.125,2025,208,6.23
43,-79.375,2025,208,3.47
43,-78.75,2025,208,5.01
43,-78.125,2025,208,4.98
43.5,-79.375,2025,208,1.15
43.5,-78.75,2025,208,1.91
43.5,-78.125,2025,208,1.81
42,-79.375,2025,209,0.57
42,-78.75,2025,209,0.35
42,-78.125,2025,209,0.08
42.5,-79.375,2025,209,0.51
42.5,-78.75,2025,209,0.22
42.5,-78.125,2025,209,0.04
43,-79.375,2025,209,0.1
43,-78.75,2025,209,0.06
43,-78.125,2025,209,0.04
43.5,-79.375,2025,209,0.02
43.5,-78.75,2025,209,0.02
43.5,-78.125,2025,209,0.05
42,-79.375,2025,210,0.07
42,-78.75,2025,210,0.01
42,-78.125,2025,210,0
42.5,-79.375,2025,210,0.39
42.5,-78.75,2025,210,0.06
42.5,-78.125,2025,210,0
43,-79.375,2025,210,0.09
43,-78.75,2025,210,0.04
43,-78.125,2025,210,0
43.5,-79.375,2025,210,0.01
43.5,-78.75,2025,210,0
43.5,-78.125,2025,210,0.01
42,-79.375,2025,211,0.16
42,-78.75,2025,211,0.45
42,-78.125,2025,211,0.55
42.5,-79.375,2025,211,0.23
42.5,-78.75,2025,211,0.75
42.5,-78.125,2025,211,0.81
43,-79.375,2025,211,0.54
43,-78.75,2025,211,0.89
43,-78.125,2025,211,0.77
43.5,-79.375,2025,211,0.31
43.5,-78.75,2025,211,0.22
43.5,-78.125,2025,211,0.03
42,-79.375,2025,212,15.96
42,-78.75,2025,212,18.81
42,-78.125,2025,212,14.89
42.5,-79.375,2025,212,9.39
42.5,-78.75,2025,212,17.23
42.5,-78.125,2025,212,17.74
43,-79.375,2025,212,5.05
43,-78.75,2025,212,9.3
43,-78.125,2025,212,10.78
43.5,-79.375,2025,212,3.33
43.5,-78.75,2025,212,5.14
43.5,-78.125,2025,212,5.48
42,-79.375,2025,213,0.45
42,-78.75,2025,213,0.1
42,-78.125,2025,213,0.01
42.5,-79.375,2025,213,3.26
42.5,-78.75,2025,213,0.51
42.5,-78.125,2025,213,0.01
43,-79.375,2025,213,0.9
43,-78.75,2025,213,0.33
43,-78.125,2025,213,0.04
43.5,-79.375,2025,213,0.18
43.5,-78.75,2025,213,0.28
43.5,-78.125,2025,213,0.3
42,-79.375,2025,214,0
42,-78.75,2025,214,0
42,-78.125,2025,214,0
42.5,-79.375,2025,214,0
42.5,-78.75,2025,214,0
42.5,-78.125,2025,214,0
43,-79.375,2025,214,0
43,-78.75,2025,214,0
43,-78.125,2025,214,0
43.5,-79.375,2025,214,0
43.5,-78.75,2025,214,0
43.5,-78.125,2025,214,0.01
42,-79.375,2025,215,0
42,-78.75,2025,215,0
42,-78.125,2025,215,0
42.5,-79.375,2025,215,0
42.5,-78.75,2025,215,0
42.5,-78.125,2025,215,0
43,-79.375,2025,215,0
43,-78.75,2025,215,0.01
43,-78.125,2025,215,0.02
43.5,-79.375,2025,215,0.13
43.5,-78.75,2025,215,0.18
43.5,-78.125,2025,215,0.13
42,-79.375,2025,216,0
42,-78.75,2025,216,0
42,-78.125,2025,216,0
42.5,-79.375,2025,216,0
42.5,-78.75,2025,216,0
42.5,-78.125,2025,216,0
43,-79.375,2025,216,0.01
43,-78.75,2025,216,0.04
43,-78.125,2025,216,0.02
43.5,-79.375,2025,216,0.41
43.5,-78.75,2025,216,0.54
43.5,-78.125,2025,216,0.37
42,-79.375,2025,217,0.02
42,-78.75,2025,217,0
42,-78.125,2025,217,0
42.5,-79.375,2025,217,0
42.5,-78.75,2025,217,0
42.5,-78.125,2025,217,0
43,-79.375,2025,217,0.04
43,-78.75,2025,217,0.07
43,-78.125,2025,217,0.02
43.5,-79.375,2025,217,0.58
43.5,-78.75,2025,217,0.62
43.5,-78.125,2025,217,0.43
42,-79.375,2025,218,0.24
42,-78.75,2025,218,0.46
42,-78.125,2025,218,0.32
42.5,-79.375,2025,218,0.65
42.5,-78.75,2025,218,0.84
42.5,-78.125,2025,218,0.79
43,-79.375,2025,218,1.18
43,-78.75,2025,218,1.48
43,-78.125,2025,218,1.89
43.5,-79.375,2025,218,1.84
43.5,-78.75,2025,218,1.02
43.5,-78.125,2025,218,0.74
42,-79.375,2025,219,0.15
42,-78.75,2025,219,0.2
42,-78.125,2025,219,0.13
42.5,-79.375,2025,219,0.42
42.5,-78.75,2025,219,0.14
42.5,-78.125,2025,219,0.14
43,-79.375,2025,219,0.59
43,-78.75,2025,219,0.43
43,-78.125,2025,219,0.38
43.5,-79.375,2025,219,0.49
43.5,-78.75,2025,219,1.21
43.5,-78.125,2025,219,1.68
42,-79.375,2025,220,0.01
42,-78.75,2025,220,0
42,-78.125,2025,220,0
42.5,-79.375,2025,220,0.02
42.5,-78.75,2025,220,0
42.5,-78.125,2025,220,0
43,-79.375,2025,220,0.02
43,-78.75,2025,220,0
43,-78.125,2025,220,0
43.5,-79.375,2025,220,0.01
43.5,-78.75,2025,220,0
43.5,-78.125,2025,220,0
42,-79.375,2025,221,0.02
42,-78.75,2025,221,0
42,-78.125,2025,221,0
42.5,-79.375,2025,221,0.1
42.5,-78.75,2025,221,0
42.5,-78.125,2025,221,0
43,-79.375,2025,221,0.12
43,-78.75,2025,221,0
43,-78.125,2025,221,0
43.5,-79.375,2025,221,0.07
43.5,-78.75,2025,221,0.03
43.5,-78.125,2025,221,0.01
42,-79.375,2025,222,0
42,-78.75,2025,222,0
42,-78.125,2025,222,0
42.5,-79.375,2025,222,0.01
42.5,-78.75,2025,222,0
42.5,-78.125,2025,222,0
43,-79.375,2025,222,0.01
43,-78.75,2025,222,0
43,-78.125,2025,222,0
43.5,-79.375,2025,222,0
43.5,-78.75,2025,222,0
43.5,-78.125,2025,222,0
42,-79.375,2025,223,0.11
42,-78.75,2025,223,0
42,-78.125,2025,223,0
42.5,-79.375,2025,223,0.43
42.5,-78.75,2025,223,0.01
42.5,-78.125,2025,223,0
43,-79.375,2025,223,0.54
43,-78.75,2025,223,0.02
43,-78.125,2025,223,0
43.5,-79.375,2025,223,0.23
43.5,-78.75,2025,223,0.01
43.5,-78.125,2025,223,0
42,-79.375,2025,224,0.66
42,-78.75,2025,224,0.21
42,-78.125,2025,224,0.1
42.5,-79.375,2025,224,1.03
42.5,-78.75,2025,224,1.18
42.5,-78.125,2025,224,0.71
43,-79.375,2025,224,2.37
43,-78.75,2025,224,2.27
43,-78.125,2025,224,2.47
43.5,-79.375,2025,224,2.45
43.5,-78.75,2025,224,0.81
43.5,-78.125,2025,224,0.39
42,-79.375,2025,225,5.43
42,-78.75,2025,225,3.33
42,-78.125,2025,225,3.31
42.5,-79.375,2025,225,4.71
42.5,-78.75,2025,225,3.25
42.5,-78.125,2025,225,2.95
43,-79.375,2025,225,4.43
43,-78.75,2025,225,4.8
43,-78.125,2025,225,4.03
43.5,-79.375,2025,225,4.14
43.5,-78.75,2025,225,6.76
43.5,-78.125,2025,225,7.86
42,-79.375,2025,226,0.01
42,-78.75,2025,226,0.02
42,-78.125,2025,226,0.05
42.5,-79.375,2025,226,0.05
42.5,-78.75,2025,226,0.06
42.5,-78.125,2025,226,0.07
43,-79.375,2025,226,0.29
43,-78.75,2025,226,0.31
43,-78.125,2025,226,0.08
43.5,-79.375,2025,226,1.19
43.5,-78.75,2025,226,1.07
43.5,-78.125,2025,226,1.15
42,-79.375,2025,227,0
42,-78.75,2025,227,0
42,-78.125,2025,227,0
42.5,-79.375,2025,227,0
42.5,-78.75,2025,227,0
42.5,-78.125,2025,227,0
43,-79.375,2025,227,0.51
43,-78.75,2025,227,0.41
43,-78.125,2025,227,0.03
43.5,-79.375,2025,227,2.71
43.5,-78.75,2025,227,0.93
43.5,-78.125,2025,227,0.7
42,-79.375,2025,228,0.99
42,-78.75,2025,228,0.26
42,-78.125,2025,228,0.01
42.5,-79.375,2025,228,0.22
42.5,-78.75,2025,228,0.24
42.5,-78.125,2025,228,0.04
43,-79.375,2025,228,0.07
43,-78.75,2025,228,0.19
43,-78.125,2025,228,0.11
43.5,-79.375,2025,228,0.07
43.5,-78.75,2025,228,0.25
43.5,-78.125,2025,228,0.28
42,-79.375,2025,229,8.38
42,-78.75,2025,229,8.18
42,-78.125,2025,229,5.38
42.5,-79.375,2025,229,8.99
42.5,-78.75,2025,229,11.24
42.5,-78.125,2025,229,7.24
43,-79.375,2025,229,7.68
43,-78.75,2025,229,10.36
43,-78.125,2025,229,6.74
43.5,-79.375,2025,229,6.83
43.5,-78.75,2025,229,4.08
43.5,-78.125,2025,229,2.12
42,-79.375,2025,230,0.47
42,-78.75,2025,230,0.12
42,-78.125,2025,230,0.01
42.5,-79.375,2025,230,3.43
42.5,-78.75,2025,230,0.61
42.5,-78.125,2025,230,0.02
43,-79.375,2025,230,2.71
43,-78.75,2025,230,1.08
43,-78.125,2025,230,0.25
43.5,-79.375,2025,230,1.34
43.5,-78.75,2025,230,2.33
43.5,-78.125,2025,230,2.82
42,-79.375,2025,231,1.47
42,-78.75,2025,231,2.09
42,-78.125,2025,231,3.75
42.5,-79.375,2025,231,2.46
42.5,-78.75,2025,231,6.09
42.5,-78.125,2025,231,8.12
43,-79.375,2025,231,4.97
43,-78.75,2025,231,8.15
43,-78.125,2025,231,11.56
43.5,-79.375,2025,231,7.96
43.5,-78.75,2025,231,7.03
43.5,-78.125,2025,231,6.04
42,-79.375,2025,232,6.1
42,-78.75,2025,232,10.71
42,-78.125,2025,232,10.87
42.5,-79.375,2025,232,4.01
42.5,-78.75,2025,232,7.11
42.5,-78.125,2025,232,9.06
43,-79.375,2025,232,2.11
43,-78.75,2025,232,4.88
43,-78.125,2025,232,6.73
43.5,-79.375,2025,232,2.03
43.5,-78.75,2025,232,7.64
43.5,-78.125,2025,232,10.22
42,-79.375,2025,233,0.32
42,-78.75,2025,233,0.39
42,-78.125,2025,233,0.48
42.5,-79.375,2025,233,1.12
42.5,-78.75,2025,233,0.35
42.5,-78.125,2025,233,0.45
43,-79.375,2025,233,0.97
43,-78.75,2025,233,0.19
43,-78.125,2025,233,0.15
43.5,-79.375,2025,233,0.4
43.5,-78.75,2025,233,0.27
43.5,-78.125,2025,233,0.33
42,-79.375,2025,234,0.02
42,-78.75,2025,234,0
42,-78.125,2025,234,0
42.5,-79.375,2025,234,0.05
42.5,-78.75,2025,234,0
42.5,-78.125,2025,234,0
43,-79.375,2025,234,0.04
43,-78.75,2025,234,0
43,-78.125,2025,234,0
43.5,-79.375,2025,234,0.03
43.5,-78.75,2025,234,0.02
43.5,-78.125,2025,234,0.01
42,-79.375,2025,235,0.33
42,-78.75,2025,235,1.4
42,-78.125,2025,235,1.52
42.5,-79.375,2025,235,0.28
42.5,-78.75,2025,235,1.13
42.5,-78.125,2025,235,2.16
43,-79.375,2025,235,0.23
43,-78.75,2025,235,0.4
43,-78.125,2025,235,0.93
43.5,-79.375,2025,235,0.38
43.5,-78.75,2025,235,0.43
43.5,-78.125,2025,235,0.35
42,-79.375,2025,236,0.62
42,-78.75,2025,236,0.9
42,-78.125,2025,236,4.27
42.5,-79.375,2025,236,0.31
42.5,-78.75,2025,236,0.97
42.5,-78.125,2025,236,3.05
43,-79.375,2025,236,0.42
43,-78.75,2025,236,0.69
43,-78.125,2025,236,2.06
43.5,-79.375,2025,236,1.07
43.5,-78.75,2025,236,0.88
43.5,-78.125,2025,236,0.85
42,-79.375,2025,237,3.12
42,-78.75,2025,237,2.18
42,-78.125,2025,237,1.16
42.5,-79.375,2025,237,2.65
42.5,-78.75,2025,237,2.34
42.5,-78.125,2025,237,1.65
43,-79.375,2025,237,1.39
43,-78.75,2025,237,1.74
43,-78.125,2025,237,1.7
43.5,-79.375,2025,237,0.45
43.5,-78.75,2025,237,0.55
43.5,-78.125,2025,237,0.55
42,-79.375,2025,238,3.1
42,-78.75,2025,238,1.81
42,-78.125,2025,238,0.89
42.5,-79.375,2025,238,1.98
42.5,-78.75,2025,238,1.99
42.5,-78.125,2025,238,1.49
43,-79.375,2025,238,1.56
43,-78.75,2025,238,2.47
43,-78.125,2025,238,2.89
43.5,-79.375,2025,238,1.55
43.5,-78.75,2025,238,1.53
43.5,-78.125,2025,238,1.36
42,-79.375,2025,239,0.5
42,-78.75,2025,239,0.13
42,-78.125,2025,239,0.12
42.5,-79.375,2025,239,1.9
42.5,-78.75,2025,239,0.55
42.5,-78.125,2025,239,0.96
43,-79.375,2025,239,0.9
43,-78.75,2025,239,0.97
43,-78.125,2025,239,1.89
43.5,-79.375,2025,239,0.57
43.5,-78.75,2025,239,2
43.5,-78.125,2025,239,2.88
42,-79.375,2025,240,6.27
42,-78.75,2025,240,4.89
42,-78.125,2025,240,3.14
42.5,-79.375,2025,240,4.76
42.5,-78.75,2025,240,9.36
42.5,-78.125,2025,240,7.19
43,-79.375,2025,240,4.87
43,-78.75,2025,240,9.46
43,-78.125,2025,240,9.08
43.5,-79.375,2025,240,3.24
43.5,-78.75,2025,240,3.14
43.5,-78.125,2025,240,1.92
42,-79.375,2025,241,1.54
42,-78.75,2025,241,0.83
42,-78.125,2025,241,0.55
42.5,-79.375,2025,241,7.17
42.5,-78.75,2025,241,1.52
42.5,-78.125,2025,241,0.47
43,-79.375,2025,241,3.99
43,-78.75,2025,241,1.95
43,-78.125,2025,241,0.58
43.5,-79.375,2025,241,1.98
43.5,-78.75,2025,241,4.53
43.5,-78.125,2025,241,5.57
42,-79.375,2025,242,0
42,-78.75,2025,242,0
42,-78.125,2025,242,0
42.5,-79.375,2025,242,0
42.5,-78.75,2025,242,0.01
42.5,-78.125,2025,242,0.01
43,-79.375,2025,242,0.03
43,-78.75,2025,242,0.12
43,-78.125,2025,242,0.08
43.5,-79.375,2025,242,0.09
43.5,-78.75,2025,242,0.67
43.5,-78.125,2025,242,0.87
42,-79.375,2025,243,0
42,-78.75,2025,243,0
42,-78.125,2025,243,0
42.5,-79.375,2025,243,0
42.5,-78.75,2025,243,0
42.5,-78.125,2025,243,0
43,-79.375,2025,243,0
43,-78.75,2025,243,0
43,-78.125,2025,243,0
43.5,-79.375,2025,243,0.02
43.5,-78.75,2025,243,0.02
43.5,-78.125,2025,243,0.01
42,-79.375,2025,244,0
42,-78.75,2025,244,0
42,-78.125,2025,244,0
42.5,-79.375,2025,244,0
42.5,-78.75,2025,244,0
42.5,-78.125,2025,244,0
43,-79.375,2025,244,0
43,-78.75,2025,244,0
43,-78.125,2025,244,0
43.5,-79.375,2025,244,0
43.5,-78.75,2025,244,0
43.5,-78.125,2025,244,0
42,-79.375,2025,245,0.14
42,-78.75,2025,245,0.76
42,-78.125,2025,245,0.77
42.5,-79.375,2025,245,0.48
42.5,-78.75,2025,245,1.78
42.5,-78.125,2025,245,1.89
43,-79.375,2025,245,0.49
43,-78.75,2025,245,1.55
43,-78.125,2025,245,2.65
43.5,-79.375,2025,245,0.27
43.5,-78.75,2025,245,0.15
43.5,-78.125,2025,245,0.05
42,-79.375,2025,246,0.26
42,-78.75,2025,246,0.19
42,-78.125,2025,246,0.1
42.5,-79.375,2025,246,0.15
42.5,-78.75,2025,246,0.29
42.5,-78.125,2025,246,0.35
43,-79.375,2025,246,0.22
