-BEGIN HEADER-,,,,
NASA/POWER Source Native Resolution Daily Data,,,,
Dates (month/day/year): 06/28/2025 through 06/28/2026 in LST,,,,
Location: Regional,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999,,,,
parameter(s):,,,,
WD2M     MERRA-2 Wind Direction at 2 Meters (Degrees),,,,
-END HEADER-,,,,
LAT,LON,YEAR,DOY,WD2M
42.5,-82.5,2025,224,230.6
41,-83.75,2025,225,315.2
41,-83.125,2025,225,325.6
41,-82.5,2025,225,333.5
41.5,-83.75,2025,225,333.7
41.5,-83.125,2025,225,347.2
41.5,-82.5,2025,225,326.8
42,-83.75,2025,225,356.1
42,-83.125,2025,225,2
42,-82.5,2025,225,335.6
42.5,-83.75,2025,225,357.4
42.5,-83.125,2025,225,358.8
42.5,-82.5,2025,225,349.1
41,-83.75,2025,226,73.9
41,-83.125,2025,226,51.5
41,-82.5,2025,226,28.1
41.5,-83.75,2025,226,73.6
41.5,-83.125,2025,226,58.8
41.5,-82.5,2025,226,41.5
42,-83.75,2025,226,84.4
42,-83.125,2025,226,67.5
42,-82.5,2025,226,46.5
42.5,-83.75,2025,226,86.9
42.5,-83.125,2025,226,61
42.5,-82.5,2025,226,34.9
41,-83.75,2025,227,200.6
41,-83.125,2025,227,171.2
41,-82.5,2025,227,108.3
41.5,-83.75,2025,227,122.7
41.5,-83.125,2025,227,104.8
41.5,-82.5,2025,227,90.2
42,-83.75,2025,227,127.4
42,-83.125,2025,227,111.7
42,-82.5,2025,227,102.6
42.5,-83.75,2025,227,152.7
42.5,-83.125,2025,227,143.4
42.5,-82.5,2025,227,135.2
41,-83.75,2025,228,234.4
41,-83.125,2025,228,234.1
41,-82.5,2025,228,243.6
41.5,-83.75,2025,228,225.5
41.5,-83.125,2025,228,210.4
41.5,-82.5,2025,228,177.8
42,-83.75,2025,228,202.9
42,-83.125,2025,228,179.6
42,-82.5,2025,228,160.3
42.5,-83.75,2025,228,201.1
42.5,-83.125,2025,228,193.7
42.5,-82.5,2025,228,185.9
41,-83.75,2025,229,357.5
41,-83.125,2025,229,358.2
41,-82.5,2025,229,343.4
41.5,-83.75,2025,229,10.1
41.5,-83.125,2025,229,4.1
41.5,-82.5,2025,229,344.8
42,-83.75,2025,229,11.9
42,-83.125,2025,229,5.7
42,-82.5,2025,229,349.2
42.5,-83.75,2025,229,15.2
42.5,-83.125,2025,229,7.3
42.5,-82.5,2025,229,355.3
41,-83.75,2025,230,65.5
41,-83.125,2025,230,55.3
41,-82.5,2025,230,41.7
41.5,-83.75,2025,230,76.6
41.5,-83.125,2025,230,72.8
41.5,-82.5,2025,230,63
42,-83.75,2025,230,98.4
42,-83.125,2025,230,91.2
42,-82.5,2025,230,80
42.5,-83.75,2025,230,117.6
42.5,-83.125,2025,230,107.9
42.5,-82.5,2025,230,97
41,-83.75,2025,231,232.1
41,-83.125,2025,231,226.3
41,-82.5,2025,231,213.8
41.5,-83.75,2025,231,243.8
41.5,-83.125,2025,231,237
41.5,-82.5,2025,231,196.2
42,-83.75,2025,231,261.2
42,-83.125,2025,231,213.5
42,-82.5,2025,231,154.8
42.5,-83.75,2025,231,93.9
42.5,-83.125,2025,231,102.4
42.5,-82.5,2025,231,128.7
41,-83.75,2025,232,15
41,-83.125,2025,232,7.7
41,-82.5,2025,232,357.6
41.5,-83.75,2025,232,19.2
41.5,-83.125,2025,232,11.7
41.5,-82.5,2025,232,2.8
42,-83.75,2025,232,17.3
42,-83.125,2025,232,12.4
42,-82.5,2025,232,5.1
42.5,-83.75,2025,232,17
42.5,-83.125,2025,232,11.7
42.5,-82.5,2025,232,5.1
41,-83.75,2025,233,35.5
41,-83.125,2025,233,32.2
41,-82.5,2025,233,28.1
41.5,-83.75,2025,233,43.2
41.5,-83.125,2025,233,42
41.5,-82.5,2025,233,40.9
42,-83.75,2025,233,45.2
42,-83.125,2025,233,45.1
42,-82.5,2025,233,45.4
42.5,-83.75,2025,233,40.4
42.5,-83.125,2025,233,38.8
42.5,-82.5,2025,233,37.4
41,-83.75,2025,234,36.6
41,-83.125,2025,234,44.1
41,-82.5,2025,234,30.2
41.5,-83.75,2025,234,54.3
41.5,-83.125,2025,234,59.6
41.5,-82.5,2025,234,49.2
42,-83.75,2025,234,82.9
42,-83.125,2025,234,89.6
42,-82.5,2025,234,77.7
42.5,-83.75,2025,234,229
42.5,-83.125,2025,234,116.6
42.5,-82.5,2025,234,117.4
41,-83.75,2025,235,256.6
41,-83.125,2025,235,248.2
41,-82.5,2025,235,241
41.5,-83.75,2025,235,254.7
41.5,-83.125,2025,235,245.4
41.5,-82.5,2025,235,236.7
42,-83.75,2025,235,253.6
42,-83.125,2025,235,246.5
42,-82.5,2025,235,234.9
42.5,-83.75,2025,235,253.9
42.5,-83.125,2025,235,248
42.5,-82.5,2025,235,237.7
41,-83.75,2025,236,296.2
41,-83.125,2025,236,295.6
41,-82.5,2025,236,293.3
41.5,-83.75,2025,236,287
41.5,-83.125,2025,236,291.3
41.5,-82.5,2025,236,295.8
42,-83.75,2025,236,284
42,-83.125,2025,236,288.3
42,-82.5,2025,236,290.8
42.5,-83.75,2025,236,278.8
42.5,-83.125,2025,236,280.2
42.5,-82.5,2025,236,283.3
41,-83.75,2025,237,299
41,-83.125,2025,237,296.1
41,-82.5,2025,237,295.4
41.5,-83.75,2025,237,299.6
41.5,-83.125,2025,237,300.9
41.5,-82.5,2025,237,301.4
42,-83.75,2025,237,304
42,-83.125,2025,237,306.3
42,-82.5,2025,237,304.1
42.5,-83.75,2025,237,305
42.5,-83.125,2025,237,305.4
42.5,-82.5,2025,237,303.5
41,-83.75,2025,238,307.3
41,-83.125,2025,238,307.7
41,-82.5,2025,238,313.1
41.5,-83.75,2025,238,310.1
41.5,-83.125,2025,238,314.1
41.5,-82.5,2025,238,316.6
42,-83.75,2025,238,312.4
42,-83.125,2025,238,314.4
42,-82.5,2025,238,315.7
42.5,-83.75,2025,238,310.5
42.5,-83.125,2025,238,311.1
42.5,-82.5,2025,238,312
41,-83.75,2025,239,303.6
41,-83.125,2025,239,310.7
41,-82.5,2025,239,314.8
41.5,-83.75,2025,239,299.2
41.5,-83.125,2025,239,304.8
41.5,-82.5,2025,239,302.9
42,-83.75,2025,239,296.3
42,-83.125,2025,239,297.4
42,-82.5,2025,239,295
42.5,-83.75,2025,239,292.9
42.5,-83.125,2025,239,300.8
42.5,-82.5,2025,239,301.3
41,-83.75,2025,240,246.7
41,-83.125,2025,240,241
41,-82.5,2025,240,236.2
41.5,-83.75,2025,240,252.3
41.5,-83.125,2025,240,246
41.5,-82.5,2025,240,242.8
42,-83.75,2025,240,274.1
42,-83.125,2025,240,265.5
42,-82.5,2025,240,257.8
42.5,-83.75,2025,240,300.1
42.5,-83.125,2025,240,294.1
42.5,-82.5,2025,240,282.2
41,-83.75,2025,241,21
41,-83.125,2025,241,15.9
41,-82.5,2025,241,5.1
41.5,-83.75,2025,241,17.9
41.5,-83.125,2025,241,15.1
41.5,-82.5,2025,241,2.6
42,-83.75,2025,241,10.4
42,-83.125,2025,241,10
42,-82.5,2025,241,357.8
42.5,-83.75,2025,241,3.1
42.5,-83.125,2025,241,359
42.5,-82.5,2025,241,352.5
41,-83.75,2025,242,69.3
41,-83.125,2025,242,42.9
41,-82.5,2025,242,24.9
41.5,-83.75,2025,242,74.9
41.5,-83.125,2025,242,50.8
41.5,-82.5,2025,242,31.7
42,-83.75,2025,242,82.1
42,-83.125,2025,242,61.6
42,-82.5,2025,242,34.9
42.5,-83.75,2025,242,70
42.5,-83.125,2025,242,44.9
42.5,-82.5,2025,242,21.8
41,-83.75,2025,243,60.9
41,-83.125,2025,243,52.8
41,-82.5,2025,243,46.3
41.5,-83.75,2025,243,64.5
41.5,-83.125,2025,243,59.9
41.5,-82.5,2025,243,54.7
42,-83.75,2025,243,72.1
42,-83.125,2025,243,66.6
42,-82.5,2025,243,60.5
42.5,-83.75,2025,243,69.5
42.5,-83.125,2025,243,59.8
42.5,-82.5,2025,243,54.3
41,-83.75,2025,244,76.3
41,-83.125,2025,244,77.2
41,-82.5,2025,244,83.8
41.5,-83.75,2025,244,73.7
41.5,-83.125,2025,244,74.1
41.5,-82.5,2025,244,74
42,-83.75,2025,244,89
42,-83.125,2025,244,84.2
42,-82.5,2025,244,79.4
42.5,-83.75,2025,244,96.1
42.5,-83.125,2025,244,92.5
42.5,-82.5,2025,244,94.3
41,-83.75,2025,245,131.3
41,-83.125,2025,245,117.5
41,-82.5,2025,245,102.9
41.5,-83.75,2025,245,89.9
41.5,-83.125,2025,245,100
41.5,-82.5,2025,245,95
42,-83.75,2025,245,107.8
42,-83.125,2025,245,111.2
42,-82.5,2025,245,108.2
42.5,-83.75,2025,245,138.7
42.5,-83.125,2025,245,139.7
42.5,-82.5,2025,245,135.3
