-BEGIN HEADER-,,,,
NASA/POWER Source Native Resolution Daily Data,,,,
Dates (month/day/year): 06/28/2025 through 06/28/2026 in LST,,,,
Location: Regional,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999,,,,
parameter(s):,,,,
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day),,,,
-END HEADER-,,,,
LAT,LON,YEAR,DOY,PRECTOTCORR
42,-80,2025,183,0.15
42.5,-81.875,2025,183,0.03
42.5,-81.25,2025,183,0.06
42.5,-80.625,2025,183,0.09
42.5,-80,2025,183,0.13
41,-81.875,2025,184,0.05
41,-81.25,2025,184,0.03
41,-80.625,2025,184,0
41,-80,2025,184,0.03
41.5,-81.875,2025,184,0.11
41.5,-81.25,2025,184,0.13
41.5,-80.625,2025,184,0.09
41.5,-80,2025,184,0.48
42,-81.875,2025,184,0.51
42,-81.25,2025,184,1.29
42,-80.625,2025,184,0.56
42,-80,2025,184,1.4
42.5,-81.875,2025,184,0.98
42.5,-81.25,2025,184,0.8
42.5,-80.625,2025,184,0.85
42.5,-80,2025,184,1.75
41,-81.875,2025,185,0.01
41,-81.25,2025,185,0
41,-80.625,2025,185,0
41,-80,2025,185,0
41.5,-81.875,2025,185,0.03
41.5,-81.25,2025,185,0
41.5,-80.625,2025,185,0.01
41.5,-80,2025,185,0
42,-81.875,2025,185,0.08
42,-81.25,2025,185,0.05
42,-80.625,2025,185,0.21
42,-80,2025,185,0.09
42.5,-81.875,2025,185,0.51
42.5,-81.25,2025,185,0.85
42.5,-80.625,2025,185,0.66
42.5,-80,2025,185,0.38
41,-81.875,2025,186,0.01
41,-81.25,2025,186,0
41,-80.625,2025,186,0
41,-80,2025,186,0.02
41.5,-81.875,2025,186,0.04
41.5,-81.25,2025,186,0
41.5,-80.625,2025,186,0
41.5,-80,2025,186,0
42,-81.875,2025,186,0.05
42,-81.25,2025,186,0.14
42,-80.625,2025,186,0.15
42,-80,2025,186,0.56
42.5,-81.875,2025,186,0.14
42.5,-81.25,2025,186,2.18
42.5,-80.625,2025,186,1.24
42.5,-80,2025,186,1.85
41,-81.875,2025,187,0
41,-81.25,2025,187,0
41,-80.625,2025,187,0
41,-80,2025,187,0
41.5,-81.875,2025,187,0.05
41.5,-81.25,2025,187,0
41.5,-80.625,2025,187,0
41.5,-80,2025,187,0
42,-81.875,2025,187,0.3
42,-81.25,2025,187,0.02
42,-80.625,2025,187,0.01
42,-80,2025,187,0
42.5,-81.875,2025,187,0.21
42.5,-81.25,2025,187,0.02
42.5,-80.625,2025,187,0.05
42.5,-80,2025,187,0
41,-81.875,2025,188,6.43
41,-81.25,2025,188,8.62
41,-80.625,2025,188,11.27
41,-80,2025,188,10.58
41.5,-81.875,2025,188,4.07
41.5,-81.25,2025,188,3.99
41.5,-80.625,2025,188,4.8
41.5,-80,2025,188,7.29
42,-81.875,2025,188,2.56
42,-81.25,2025,188,1.17
42,-80.625,2025,188,1.62
42,-80,2025,188,2.78
42.5,-81.875,2025,188,2.94
42.5,-81.25,2025,188,0.14
42.5,-80.625,2025,188,0.34
42.5,-80,2025,188,0.34
41,-81.875,2025,189,0.39
41,-81.25,2025,189,0.81
41,-80.625,2025,189,1.87
41,-80,2025,189,4.08
41.5,-81.875,2025,189,0.26
41.5,-81.25,2025,189,0.15
41.5,-80.625,2025,189,0.38
41.5,-80,2025,189,1.56
42,-81.875,2025,189,0.78
42,-81.25,2025,189,0.18
42,-80.625,2025,189,0.24
42,-80,2025,189,0.47
42.5,-81.875,2025,189,0.82
42.5,-81.25,2025,189,0.17
42.5,-80.625,2025,189,0.19
42.5,-80,2025,189,0.29
41,-81.875,2025,190,0.53
41,-81.25,2025,190,0.24
41,-80.625,2025,190,0.13
41,-80,2025,190,0.13
41.5,-81.875,2025,190,0.62
41.5,-81.25,2025,190,0.33
41.5,-80.625,2025,190,0.25
41.5,-80,2025,190,0.05
42,-81.875,2025,190,0.52
42,-81.25,2025,190,0.05
42,-80.625,2025,190,0.03
42,-80,2025,190,0.18
42.5,-81.875,2025,190,0.79
42.5,-81.25,2025,190,0.55
42.5,-80.625,2025,190,0.38
42.5,-80,2025,190,0.62
41,-81.875,2025,191,2.87
41,-81.25,2025,191,3.53
41,-80.625,2025,191,1.69
41,-80,2025,191,0.8
41.5,-81.875,2025,191,1.66
41.5,-81.25,2025,191,4.76
41.5,-80.625,2025,191,3.85
41.5,-80,2025,191,2.61
42,-81.875,2025,191,0.35
42,-81.25,2025,191,5.7
42,-80.625,2025,191,2.05
42,-80,2025,191,3.3
42.5,-81.875,2025,191,0.38
42.5,-81.25,2025,191,0.08
42.5,-80.625,2025,191,1.2
42.5,-80,2025,191,1.22
41,-81.875,2025,192,0.67
41,-81.25,2025,192,0.58
41,-80.625,2025,192,0.37
41,-80,2025,192,0.56
41.5,-81.875,2025,192,1
41.5,-81.25,2025,192,1.8
41.5,-80.625,2025,192,1.85
41.5,-80,2025,192,0.89
42,-81.875,2025,192,0.93
42,-81.25,2025,192,1.32
42,-80.625,2025,192,2.91
42,-80,2025,192,2.69
42.5,-81.875,2025,192,2.88
42.5,-81.25,2025,192,10.87
42.5,-80.625,2025,192,6.81
42.5,-80,2025,192,6.02
41,-81.875,2025,193,1.9
41,-81.25,2025,193,0.23
41,-80.625,2025,193,0.11
41,-80,2025,193,0.13
41.5,-81.875,2025,193,0.83
41.5,-81.25,2025,193,0.06
41.5,-80.625,2025,193,0.06
41.5,-80,2025,193,0.11
42,-81.875,2025,193,0.51
42,-81.25,2025,193,0.13
42,-80.625,2025,193,0.27
42,-80,2025,193,0.93
42.5,-81.875,2025,193,1.17
42.5,-81.25,2025,193,1.75
42.5,-80.625,2025,193,1.26
42.5,-80,2025,193,4.39
41,-81.875,2025,194,0.47
41,-81.25,2025,194,0.25
41,-80.625,2025,194,0.2
41,-80,2025,194,1.28
41.5,-81.875,2025,194,0.51
41.5,-81.25,2025,194,0.51
41.5,-80.625,2025,194,0.53
41.5,-80,2025,194,1.29
42,-81.875,2025,194,0.51
42,-81.25,2025,194,1.7
42,-80.625,2025,194,0.65
42,-80,2025,194,1.18
42.5,-81.875,2025,194,0.75
42.5,-81.25,2025,194,0.33
42.5,-80.625,2025,194,0.58
42.5,-80,2025,194,0.58
41,-81.875,2025,195,2.1
41,-81.25,2025,195,1.75
41,-80.625,2025,195,1.7
41,-80,2025,195,2.41
41.5,-81.875,2025,195,0.75
41.5,-81.25,2025,195,0.92
41.5,-80.625,2025,195,1.05
41.5,-80,2025,195,1.7
42,-81.875,2025,195,0.36
42,-81.25,2025,195,1.75
42,-80.625,2025,195,1.37
42,-80,2025,195,1.36
42.5,-81.875,2025,195,0.46
42.5,-81.25,2025,195,1.17
42.5,-80.625,2025,195,1.05
42.5,-80,2025,195,1.12
41,-81.875,2025,196,0.01
41,-81.25,2025,196,0.01
41,-80.625,2025,196,0.01
41,-80,2025,196,0.05
41.5,-81.875,2025,196,0.04
41.5,-81.25,2025,196,0.03
41.5,-80.625,2025,196,0.05
41.5,-80,2025,196,0.03
42,-81.875,2025,196,0.11
42,-81.25,2025,196,0.17
42,-80.625,2025,196,0.34
42,-80,2025,196,0.42
42.5,-81.875,2025,196,0.41
42.5,-81.25,2025,196,1.91
42.5,-80.625,2025,196,1.19
42.5,-80,2025,196,1.4
41,-81.875,2025,197,10.77
41,-81.25,2025,197,11.48
41,-80.625,2025,197,15.15
41,-80,2025,197,17.71
41.5,-81.875,2025,197,8.77
41.5,-81.25,2025,197,10.1
41.5,-80.625,2025,197,9.84
41.5,-80,2025,197,10.59
42,-81.875,2025,197,1.39
42,-81.25,2025,197,4.78
42,-80.625,2025,197,2.88
42,-80,2025,197,7.26
42.5,-81.875,2025,197,0.01
42.5,-81.25,2025,197,0.12
42.5,-80.625,2025,197,1.21
42.5,-80,2025,197,1.58
41,-81.875,2025,198,0.91
41,-81.25,2025,198,0.97
41,-80.625,2025,198,1.45
41,-80,2025,198,2.34
41.5,-81.875,2025,198,1.58
41.5,-81.25,2025,198,0.72
41.5,-80.625,2025,198,1.06
41.5,-80,2025,198,1.45
42,-81.875,2025,198,4.3
42,-81.25,2025,198,1.12
42,-80.625,2025,198,2.63
42,-80,2025,198,2.19
42.5,-81.875,2025,198,1.68
42.5,-81.25,2025,198,3.21
42.5,-80.625,2025,198,2.22
42.5,-80,2025,198,5.73
41,-81.875,2025,199,2.1
41,-81.25,2025,199,1.38
41,-80.625,2025,199,0.35
41,-80,2025,199,0.54
41.5,-81.875,2025,199,0.56
41.5,-81.25,2025,199,0.14
41.5,-80.625,2025,199,0.1
41.5,-80,2025,199,0.04
42,-81.875,2025,199,0.1
42,-81.25,2025,199,0.01
42,-80.625,2025,199,0.03
42,-80,2025,199,0.03
42.5,-81.875,2025,199,0
42.5,-81.25,2025,199,0.01
42.5,-80.625,2025,199,0.01
42.5,-80,2025,199,0.16
41,-81.875,2025,200,1.27
41,-81.25,2025,200,0.15
41,-80.625,2025,200,0.07
41,-80,2025,200,0.08
41.5,-81.875,2025,200,0.43
41.5,-81.25,2025,200,0.02
41.5,-80.625,2025,200,0.02
41.5,-80,2025,200,0.03
42,-81.875,2025,200,0.04
42,-81.25,2025,200,0
42,-80.625,2025,200,0.01
42,-80,2025,200,0.01
42.5,-81.875,2025,200,0.01
42.5,-81.25,2025,200,0.01
42.5,-80.625,2025,200,0.01
42.5,-80,2025,200,0
41,-81.875,2025,201,2.66
41,-81.25,2025,201,1.16
41,-80.625,2025,201,0.93
41,-80,2025,201,0.93
41.5,-81.875,2025,201,0.96
41.5,-81.25,2025,201,0.48
41.5,-80.625,2025,201,0.38
41.5,-80,2025,201,0.79
42,-81.875,2025,201,0.19
42,-81.25,2025,201,1.16
42,-80.625,2025,201,0.49
42,-80,2025,201,1.21
42.5,-81.875,2025,201,0.2
42.5,-81.25,2025,201,1.01
42.5,-80.625,2025,201,0.9
42.5,-80,2025,201,1.14
41,-81.875,2025,202,0.02
41,-81.25,2025,202,0.01
41,-80.625,2025,202,0.02
41,-80,2025,202,0.02
41.5,-81.875,2025,202,0.03
41.5,-81.25,2025,202,0.01
41.5,-80.625,2025,202,0.02
41.5,-80,2025,202,0.05
42,-81.875,2025,202,0.17
42,-81.25,2025,202,0.09
42,-80.625,2025,202,0.16
42,-80,2025,202,0.34
42.5,-81.875,2025,202,0.55
42.5,-81.25,2025,202,0.31
42.5,-80.625,2025,202,0.27
42.5,-80,2025,202,1.32
41,-81.875,2025,203,0
41,-81.25,2025,203,0
41,-80.625,2025,203,0
41,-80,2025,203,0
41.5,-81.875,2025,203,0
41.5,-81.25,2025,203,0
41.5,-80.625,2025,203,0
41.5,-80,2025,203,0
42,-81.875,2025,203,0.01
42,-81.25,2025,203,0.02
42,-80.625,2025,203,0.04
42,-80,2025,203,0.07
42.5,-81.875,2025,203,0.07
42.5,-81.25,2025,203,0.33
42.5,-80.625,2025,203,0.21
42.5,-80,2025,203,0.24
41,-81.875,2025,204,0
41,-81.25,2025,204,0
41,-80.625,2025,204,0
41,-80,2025,204,0
41.5,-81.875,2025,204,0
41.5,-81.25,2025,204,0
41.5,-80.625,2025,204,0
41.5,-80,2025,204,0
42,-81.875,2025,204,0
42,-81.25,2025,204,0.01
42,-80.625,2025,204,0
42,-80,2025,204,0.01
42.5,-81.875,2025,204,0.01
42.5,-81.25,2025,204,0.05
42.5,-80.625,2025,204,0.03
42.5,-80,2025,204,0.04
41,-81.875,2025,205,2.52
41,-81.25,2025,205,1.74
41,-80.625,2025,205,1.41
41,-80,2025,205,0.82
41.5,-81.875,2025,205,4.33
41.5,-81.25,2025,205,6.16
41.5,-80.625,2025,205,5.36
41.5,-80,2025,205,1.25
42,-81.875,2025,205,2.01
42,-81.25,2025,205,1.41
42,-80.625,2025,205,0.84
42,-80,2025,205,0.73
42.5,-81.875,2025,205,0.77
42.5,-81.25,2025,205,0.53
42.5,-80.625,2025,205,0.54
42.5,-80,2025,205,0.74
41,-81.875,2025,206,7.23
41,-81.25,2025,206,6.96
41,-80.625,2025,206,6.9
41,-80,2025,206,5.49
41.5,-81.875,2025,206,7.03
41.5,-81.25,2025,206,7.21
41.5,-80.625,2025,206,7.22
41.5,-80,2025,206,3.48
42,-81.875,2025,206,7.76
42,-81.25,2025,206,2.53
42,-80.625,2025,206,5.41
42,-80,2025,206,1.5
42.5,-81.875,2025,206,4.25
42.5,-81.25,2025,206,2.16
42.5,-80.625,2025,206,1.42
42.5,-80,2025,206,1.21
41,-81.875,2025,207,8.98
41,-81.25,2025,207,10.28
41,-80.625,2025,207,9.36
41,-80,2025,207,10.79
41.5,-81.875,2025,207,10.14
41.5,-81.25,2025,207,12.66
41.5,-80.625,2025,207,12.6
41.5,-80,2025,207,11.84
42,-81.875,2025,207,7.06
42,-81.25,2025,207,7.21
42,-80.625,2025,207,6.62
42,-80,2025,207,5.86
42.5,-81.875,2025,207,1.8
42.5,-81.25,2025,207,1.84
42.5,-80.625,2025,207,2.3
42.5,-80,2025,207,1.23
41,-81.875,2025,208,5.68
41,-81.25,2025,208,6.79
41,-80.625,2025,208,6.07
41,-80,2025,208,6.34
41.5,-81.875,2025,208,5.44
41.5,-81.25,2025,208,6.02
41.5,-80.625,2025,208,6.21
41.5,-80,2025,208,6.58
42,-81.875,2025,208,9.24
42,-81.25,2025,208,6.66
42,-80.625,2025,208,7.62
42,-80,2025,208,6.93
42.5,-81.875,2025,208,7.01
42.5,-81.25,2025,208,6.8
42.5,-80.625,2025,208,5.44
42.5,-80,2025,208,5.66
41,-81.875,2025,209,9.29
41,-81.25,2025,209,2.34
41,-80.625,2025,209,0.73
41,-80,2025,209,0.22
41.5,-81.875,2025,209,10.14
41.5,-81.25,2025,209,1.74
41.5,-80.625,2025,209,0.94
41.5,-80,2025,209,0.15
42,-81.875,2025,209,1.81
42,-81.25,2025,209,0.08
42,-80.625,2025,209,0.08
42,-80,2025,209,0.21
42.5,-81.875,2025,209,0.02
42.5,-81.25,2025,209,0.02
42.5,-80.625,2025,209,0.05
42.5,-80,2025,209,0.41
41,-81.875,2025,210,0.99
41,-81.25,2025,210,0.7
41,-80.625,2025,210,0.17
41,-80,2025,210,0.24
41.5,-81.875,2025,210,1.19
41.5,-81.25,2025,210,0.14
41.5,-80.625,2025,210,0.1
41.5,-80,2025,210,0.08
42,-81.875,2025,210,4.13
42,-81.25,2025,210,0.33
42,-80.625,2025,210,0.3
42,-80,2025,210,0.1
42.5,-81.875,2025,210,1.42
42.5,-81.25,2025,210,0.14
42.5,-80.625,2025,210,0.09
42.5,-80,2025,210,0.23
41,-81.875,2025,211,2.59
41,-81.25,2025,211,0.75
41,-80.625,2025,211,0.74
41,-80,2025,211,0.31
41.5,-81.875,2025,211,2.62
41.5,-81.25,2025,211,0.44
41.5,-80.625,2025,211,0.3
41.5,-80,2025,211,0.08
42,-81.875,2025,211,0.71
42,-81.25,2025,211,0.14
42,-80.625,2025,211,0.05
42,-80,2025,211,0.06
42.5,-81.875,2025,211,0.05
42.5,-81.25,2025,211,0.09
42.5,-80.625,2025,211,0.08
42.5,-80,2025,211,0.08
41,-81.875,2025,212,17.06
41,-81.25,2025,212,11.06
41,-80.625,2025,212,7.59
41,-80,2025,212,5.27
41.5,-81.875,2025,212,17.46
41.5,-81.25,2025,212,17.76
41.5,-80.625,2025,212,15.53
41.5,-80,2025,212,9.79
42,-81.875,2025,212,5.54
42,-81.25,2025,212,9.35
42,-80.625,2025,212,5.84
42,-80,2025,212,9.7
42.5,-81.875,2025,212,1.56
42.5,-81.25,2025,212,1.92
42.5,-80.625,2025,212,3.07
42.5,-80,2025,212,4.12
41,-81.875,2025,213,0
41,-81.25,2025,213,0
41,-80.625,2025,213,0.01
41,-80,2025,213,0.01
41.5,-81.875,2025,213,1.48
41.5,-81.25,2025,213,0.14
41.5,-80.625,2025,213,0.66
41.5,-80,2025,213,0
42,-81.875,2025,213,5.15
42,-81.25,2025,213,0.87
42,-80.625,2025,213,4.2
42,-80,2025,213,0.61
42.5,-81.875,2025,213,2.38
42.5,-81.25,2025,213,3.06
42.5,-80.625,2025,213,1.75
42.5,-80,2025,213,2.52
41,-81.875,2025,214,0
41,-81.25,2025,214,0
41,-80.625,2025,214,0
41,-80,2025,214,0
41.5,-81.875,2025,214,0
41.5,-81.25,2025,214,0
41.5,-80.625,2025,214,0
41.5,-80,2025,214,0
42,-81.875,2025,214,0.01
42,-81.25,2025,214,0
42,-80.625,2025,214,0
42,-80,2025,214,0
42.5,-81.875,2025,214,0
42.5,-81.25,2025,214,0
42.5,-80.625,2025,214,0
42.5,-80,2025,214,0
41,-81.875,2025,215,0
41,-81.25,2025,215,0
41,-80.625,2025,215,0
41,-80,2025,215,0
41.5,-81.875,2025,215,0
41.5,-81.25,2025,215,0
41.5,-80.625,2025,215,0
41.5,-80,2025,215,0
42,-81.875,2025,215,0.02
42,-81.25,2025,215,0
42,-80.625,2025,215,0
42,-80,2025,215,0
42.5,-81.875,2025,215,0.08
42.5,-81.25,2025,215,0
42.5,-80.625,2025,215,0
42.5,-80,2025,215,0
41,-81.875,2025,216,0.01
41,-81.25,2025,216,0
41,-80.625,2025,216,0
41,-80,2025,216,0
41.5,-81.875,2025,216,0.11
41.5,-81.25,2025,216,0
41.5,-80.625,2025,216,0
41.5,-80,2025,216,0
42,-81.875,2025,216,0.48
42,-81.25,2025,216,0.02
42,-80.625,2025,216,0
42,-80,2025,216,0
42.5,-81.875,2025,216,0.32
42.5,-81.25,2025,216,0.01
42.5,-80.625,2025,216,0
42.5,-80,2025,216,0
41,-81.875,2025,217,0.03
41,-81.25,2025,217,0.04
41,-80.625,2025,217,0.05
41,-80,2025,217,0.07
41.5,-81.875,2025,217,0.01
41.5,-81.25,2025,217,0.08
41.5,-80.625,2025,217,0.06
41.5,-80,2025,217,0.11
42,-81.875,2025,217,0
42,-81.25,2025,217,0.25
42,-80.625,2025,217,0.07
42,-80,2025,217,0.1
42.5,-81.875,2025,217,0
42.5,-81.25,2025,217,0
42.5,-80.625,2025,217,0.05
42.5,-80,2025,217,0.01
41,-81.875,2025,218,0.01
41,-81.25,2025,218,0
41,-80.625,2025,218,0
41,-80,2025,218,0
41.5,-81.875,2025,218,0.03
41.5,-81.25,2025,218,0.02
41.5,-80.625,2025,218,0.03
41.5,-80,2025,218,0.01
42,-81.875,2025,218,0.08
42,-81.25,2025,218,0.14
42,-80.625,2025,218,0.27
42,-80,2025,218,0.47
42.5,-81.875,2025,218,0.49
42.5,-81.25,2025,218,2.18
42.5,-80.625,2025,218,1.37
42.5,-80,2025,218,1.57
41,-81.875,2025,219,0.02
41,-81.25,2025,219,0.04
41,-80.625,2025,219,0.06
41,-80,2025,219,0.03
41.5,-81.875,2025,219,0.05
41.5,-81.25,2025,219,0.04
41.5,-80.625,2025,219,0.03
41.5,-80,2025,219,0.05
42,-81.875,2025,219,0.06
42,-81.25,2025,219,0.2
42,-80.625,2025,219,0.18
42,-80,2025,219,0.22
42.5,-81.875,2025,219,0.29
42.5,-81.25,2025,219,0.71
42.5,-80.625,2025,219,0.55
42.5,-80,2025,219,0.91
41,-81.875,2025,220,0.01
41,-81.25,2025,220,0
41,-80.625,2025,220,0
41,-80,2025,220,0
41.5,-81.875,2025,220,0.12
41.5,-81.25,2025,220,0.01
41.5,-80.625,2025,220,0
41.5,-80,2025,220,0.01
42,-81.875,2025,220,0.62
42,-81.25,2025,220,0.14
42,-80.625,2025,220,0.06
42,-80,2025,220,0.19
42.5,-81.875,2025,220,0.43
42.5,-81.25,2025,220,0.81
42.5,-80.625,2025,220,0.43
42.5,-80,2025,220,0.27
41,-81.875,2025,221,0
41,-81.25,2025,221,0
41,-80.625,2025,221,0
41,-80,2025,221,0
41.5,-81.875,2025,221,0
41.5,-81.25,2025,221,0
41.5,-80.625,2025,221,0
41.5,-80,2025,221,0
42,-81.875,2025,221,0.02
42,-81.25,2025,221,0.03
42,-80.625,2025,221,0.05
42,-80,2025,221,0.1
42.5,-81.875,2025,221,0.1
42.5,-81.25,2025,221,0.46
42.5,-80.625,2025,221,0.29
42.5,-80,2025,221,0.35
41,-81.875,2025,222,0
41,-81.25,2025,222,0
41,-80.625,2025,222,0
41,-80,2025,222,0
41.5,-81.875,2025,222,0
41.5,-81.25,2025,222,0
41.5,-80.625,2025,222,0
41.5,-80,2025,222,0
42,-81.875,2025,222,0
42,-81.25,2025,222,0
42,-80.625,2025,222,0.01
42,-80,2025,222,0.01
42.5,-81.875,2025,222,0.01
42.5,-81.25,2025,222,0.06
42.5,-80.625,2025,222,0.04
42.5,-80,2025,222,0.04
41,-81.875,2025,223,0
41,-81.25,2025,223,0
41,-80.625,2025,223,0
41,-80,2025,223,0
41.5,-81.875,2025,223,0
41.5,-81.25,2025,223,0.03
41.5,-80.625,2025,223,0.01
41.5,-80,2025,223,0.04
42,-81.875,2025,223,0.01
42,-81.25,2025,223,0.38
42,-80.625,2025,223,0.2
42,-80,2025,223,0.54
42.5,-81.875,2025,223,0.1
42.5,-81.25,2025,223,2
42.5,-80.625,2025,223,1.15
42.5,-80,2025,223,1.56
41,-81.875,2025,224,1.94
41,-81.25,2025,224,0.56
41,-80.625,2025,224,0.29
41,-80,2025,224,0.13
41.5,-81.875,2025,224,2.9
41.5,-81.25,2025,224,1.63
41.5,-80.625,2025,224,1.22
41.5,-80,2025,224,0.52
42,-81.875,2025,224,1.15
42,-81.25,2025,224,1.87
42,-80.625,2025,224,0.88
42,-80,2025,224,1.33
42.5,-81.875,2025,224,1.53
42.5,-81.25,2025,224,2.41
42.5,-80.625,2025,224,2.07
42.5,-80,2025,224,2.09
41,-81.875,2025,225,7.35
41,-81.25,2025,225,7.16
41,-80.625,2025,225,7.87
41,-80,2025,225,9.17
41.5,-81.875,2025,225,10.34
41.5,-81.25,2025,225,11.49
41.5,-80.625,2025,225,11.68
41.5,-80,2025,225,9.59
42,-81.875,2025,225,12.25
42,-81.25,2025,225,9.52
42,-80.625,2025,225,10.13
42,-80,2025,225,7.82
42.5,-81.875,2025,225,9.1
42.5,-81.25,2025,225,6.22
42.5,-80.625,2025,225,5.62
42.5,-80,2025,225,5.72
41,-81.875,2025,226,0.02
41,-81.25,2025,226,0.02
41,-80.625,2025,226,0.03
41,-80,2025,226,0.09
41.5,-81.875,2025,226,0.15
41.5,-81.25,2025,226,0
41.5,-80.625,2025,226,0.01
41.5,-80,2025,226,0.01
42,-81.875,2025,226,0.88
42,-81.25,2025,226,0.04
42,-80.625,2025,226,0.01
42,-80,2025,226,0.01
42.5,-81.875,2025,226,0.57
42.5,-81.25,2025,226,0.03
42.5,-80.625,2025,226,0.01
42.5,-80,2025,226,0.03
41,-81.875,2025,227,0
41,-81.25,2025,227,0
41,-80.625,2025,227,0
41,-80,2025,227,0
41.5,-81.875,2025,227,0.02
41.5,-81.25,2025,227,0
41.5,-80.625,2025,227,0
41.5,-80,2025,227,0
42,-81.875,2025,227,0.09
42,-81.25,2025,227,0
42,-80.625,2025,227,0
42,-80,2025,227,0
42.5,-81.875,2025,227,0.06
42.5,-81.25,2025,227,0
42.5,-80.625,2025,227,0
42.5,-80,2025,227,0
41,-81.875,2025,228,0.17
41,-81.25,2025,228,0.57
41,-80.625,2025,228,0.21
41,-80,2025,228,0.29
41.5,-81.875,2025,228,0.13
41.5,-81.25,2025,228,0.56
41.5,-80.625,2025,228,0.75
41.5,-80,2025,228,1.11
42,-81.875,2025,228,0.04
42,-81.25,2025,228,0.27
42,-80.625,2025,228,0.47
42,-80,2025,228,1.05
42.5,-81.875,2025,228,0.01
42.5,-81.25,2025,228,0
42.5,-80.625,2025,228,0.11
42.5,-80,2025,228,0.23
41,-81.875,2025,229,0.32
41,-81.25,2025,229,1.31
41,-80.625,2025,229,2.34
41,-80,2025,229,3.3
41.5,-81.875,2025,229,0.76
41.5,-81.25,2025,229,2.19
41.5,-80.625,2025,229,2.24
41.5,-80,2025,229,5.5
42,-81.875,2025,229,1.8
42,-81.25,2025,229,10.24
42,-80.625,2025,229,5.22
42,-80,2025,229,8.58
42.5,-81.875,2025,229,3.36
42.5,-81.25,2025,229,5.23
42.5,-80.625,2025,229,5.71
42.5,-80,2025,229,6.37
41,-81.875,2025,230,0.01
41,-81.25,2025,230,0.05
41,-80.625,2025,230,0.12
41,-80,2025,230,0.11
41.5,-81.875,2025,230,0.03
41.5,-81.25,2025,230,0.03
41.5,-80.625,2025,230,0.05
41.5,-80,2025,230,0.03
42,-81.875,2025,230,0.08
42,-81.25,2025,230,0.18
42,-80.625,2025,230,0.35
42,-80,2025,230,0.72
42.5,-81.875,2025,230,0.45
42.5,-81.25,2025,230,2.26
42.5,-80.625,2025,230,1.46
42.5,-80,2025,230,3.08
41,-81.875,2025,231,2.62
41,-81.25,2025,231,1.04
41,-80.625,2025,231,0.96
